Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
1488207	-0.2441857922	-0.1588680012	-0.09467862843	-0.03545311096	0.01550213012	0.05405318419	0.09167295456	0.1213689538	0.1458085759	0.1763748625	0.1927410734	0.2080733609	0.2283752885	0.245071969	0.2594025225	0.2701368885	0.2779593316	0.2876494035	0.2944338349	0.306593082	0.306527418	0.3096456076	0.3081316025	0.3164977472	0.3126739569	0.316213629	0.3156476948	0.3135152118	0.3240881305	0.3172834626	0.3132876229	0.3160224696	0.3110277636	0.3106554964	0.3138175342	0.3068533045	0.300933716	0.2923426734	0.2807576202	0.2676921448	0.2458920936	0.2160048888	0.1842975922	0.1549965335	0.1302862146	0.1176182326	0.1080909758	0.0980598939	0.09235702571	0.09039740308	0.06868066056	0.0640235838	0.06960964932	0.04048397387	0.02457833794	0.01017429549	-0.0083331968	-0.02898887455	-0.03851450607	-0.03388038987	-0.06479260587	-0.08276489849	-0.1064751056	-0.1458500058	-0.1853866866	-0.2447556537	-0.305069506	-0.4076643255	-0.5130281608	-0.6419103402	-0.7983166183	-0.958543215	-1.149713539	-1.395044439	-1.583278973	-1.771102266	-1.950231935	-2.06911485	-2.158896934	-2.21423252	-2.258189892	-2.283033478	-2.284347843	-0.1612275231	-0.1435640842	-0.134152159	-0.09287763517	-0.09626425557	-0.07690552836	-0.07539181014	-0.05968039809	-0.04570524498	-0.04246928957	-0.03587029136	-0.02933029108	-0.02354170614	-0.0172439785	-0.01143379148	-0.007338302905	-0.002558239005	0.001549562779	0.002776732583	0.007186069998	0.01014556143	0.01394647081	0.01453115263	0.01654005052	0.0183258699	0.02087963141	0.02145845064	0.02400214962	0.02351269939	0.02512295533	0.02742196401	0.02909167404	0.03038251297	0.03175468005	0.03327577058	0.03371898196	0.03341741687	0.03488216824	0.03533358947	0.03613690996	0.0366574252	0.03808840473	0.03900658207	0.03991559241	0.0399396408	0.03872685004	0.03759362123	0.0374861609	0.03672751026	0.03671023077	0.03636932053	0.03715479579	0.03647210895	0.03601846561	0.03795020128	0.03708997905	0.03786813453	0.03681933609	0.03685501505	0.03684298707	0.03622817533	0.03821636295	0.03864287821	0.03864508562	0.04112513752	0.04157064101	0.04265639612	0.04541745761	0.04777518807	0.05239860166	0.06098040942	0.06567456226	0.07504882378	0.08023506566	0.08254252638	0.09355348423	0.09760362753	0.0937986963	0.0858620838	0.08035302633	0.07131494494	0.06624674431	0.0620075965	
1488457	-0.2381679154	-0.160090531	-0.08857584565	-0.03748939138	0.01513726681	0.05800143807	0.09167091334	0.1253536008	0.1474741169	0.1774911792	0.1945905148	0.2102125545	0.2308945932	0.2446854636	0.2597511358	0.2716308014	0.2796231229	0.2885566258	0.2966981317	0.3067407361	0.3071760507	0.3099124014	0.3098371691	0.3152333192	0.3131767464	0.3167244374	0.3160958393	0.3141287373	0.3241854994	0.3183533989	0.3141192197	0.3170652423	0.3120851026	0.3108694119	0.3142436538	0.3066778335	0.3015503339	0.2928357286	0.2806517765	0.2678394205	0.2457507091	0.2160399138	0.1845332448	0.1551281415	0.1301876183	0.1174555148	0.1077393143	0.09849763163	0.09285941013	0.09029774142	0.06857858435	0.0640839589	0.07026162215	0.04032163107	0.02464112811	0.009959290073	-0.008126484627	-0.02914868903	-0.03781116061	-0.03457883288	-0.06520727079	-0.08237786144	-0.1069603402	-0.1452057682	-0.1854199374	-0.2456777807	-0.3051561855	-0.4075961311	-0.5137885193	-0.6409255429	-0.7995597774	-0.9584995785	-1.149798882	-1.396096653	-1.583375943	-1.770480728	-1.950067027	-2.068301621	-2.159873252	-2.214486783	-2.25832428	-2.282598294	-2.283456324	-0.1862125885	-0.1500411712	-0.124074719	-0.1060165312	-0.09628424185	-0.07626804026	-0.07570488629	-0.05696549498	-0.05025204154	-0.04437151927	-0.03566996617	-0.02764059583	-0.02455019409	-0.01585160959	-0.01128319771	-0.008357381372	-0.002564994104	-0.0005957155861	0.004724592741	0.005757949089	0.009045839528	0.01343672272	0.01349675262	0.01739998826	0.01921558711	0.02041291285	0.02188736181	0.02399684833	0.02574374493	0.02439319576	0.02694451695	0.02947325347	0.02959784163	0.03220054943	0.03317497248	0.03446903498	0.03385768947	0.03429167597	0.03604570953	0.03535731913	0.03682100179	0.03792057145	0.03932066076	0.04015672964	0.03945341692	0.03840038504	0.03739785952	0.03720919207	0.03686620204	0.03703175035	0.0363199749	0.03653476274	0.03652250558	0.0364919685	0.03759360663	0.03763134175	0.03796565156	0.03665864398	0.03705369529	0.03743357423	0.0355173689	0.03759292201	0.03899211298	0.0386378606	0.04041039444	0.0423949393	0.04320813189	0.04517621726	0.04807387442	0.05309655827	0.06160765887	0.06534301411	0.07570683528	0.07941505007	0.08295451755	0.09366448436	0.0987603386	0.093378164	0.08687884164	0.08034236502	0.07221770191	0.06596714608	0.06218201245	
1488708	-0.2347920141	-0.1544681094	-0.08857509875	-0.02774696597	0.01689181994	0.05921640678	0.0940689765	0.1288705776	0.1466402367	0.177306035	0.1939172272	0.2088358962	0.2297749611	0.2454533742	0.2594014904	0.2715232886	0.2779582869	0.2868331842	0.2963639232	0.3072913645	0.3079762582	0.3103224165	0.3105414233	0.3154251449	0.3129551293	0.3164790517	0.3159859251	0.3140472855	0.3250452242	0.3173771645	0.314210381	0.316511679	0.3123940308	0.3113017268	0.3141917865	0.3068402673	0.3014321382	0.29199664	0.2808676909	0.2676563424	0.2458178395	0.2161062495	0.1844290522	0.1555875309	0.1305115075	0.1177116764	0.1080573547	0.09846767382	0.09267087135	0.09080595199	0.06864556783	0.06434529417	0.07039352011	0.04061625682	0.02498628787	0.01027508455	-0.008514803845	-0.02845699968	-0.03783849821	-0.03453607736	-0.06539717891	-0.08267094349	-0.1059119733	-0.1454232422	-0.185529968	-0.2447240041	-0.304853265	-0.4072746642	-0.5135105697	-0.6412194285	-0.7995594627	-0.958418652	-1.149198606	-1.395776784	-1.582251318	-1.770117407	-1.949958021	-2.068594572	-2.158283069	-2.213462527	-2.257384812	-2.282676871	-2.283456066	-0.1857489064	-0.1500851953	-0.1291296156	-0.1060132372	-0.09592919566	-0.08282901476	-0.06499609631	-0.05941602022	-0.04761187859	-0.04247601101	-0.03546127911	-0.02632516558	-0.02218724619	-0.01797945533	-0.01016648261	-0.007343476147	-0.001916720787	0.000831173774	0.004074106387	0.006952000832	0.009702285076	0.01454747077	0.014526936	0.01653550663	0.01930486951	0.02003673509	0.02129113308	0.02374607592	0.02443016453	0.02511901561	0.0271469573	0.02832467434	0.03007619581	0.03181135285	0.03305772106	0.03412073763	0.03391356365	0.03434595315	0.03515031187	0.03533749236	0.03631741243	0.03808438949	0.03945960672	0.04020201708	0.03978137576	0.03826761624	0.03801187109	0.03752280059	0.03628897939	0.03660332702	0.03634727046	0.03723454164	0.03669797355	0.03591200498	0.03759461578	0.03757468711	0.03795388858	0.03715497554	0.03715109539	0.03661267175	0.0362222091	0.03769898249	0.0389239156	0.03899578281	0.03993569119	0.04120708724	0.04304749716	0.04558813692	0.04743468324	0.05352384306	0.06063186191	0.06534428971	0.07432493592	0.0802337548	0.08468530485	0.09207126434	0.09704555416	0.09318510557	0.08585331069	0.08146480735	0.07399083506	0.06641071453	0.06218373913	
1488958	-0.2347930651	-0.1572775898	-0.08857435188	-0.03181183913	0.02318552524	0.06043174436	0.09433638676	0.1253545868	0.1476835346	0.1782400735	0.1940858923	0.2096020588	0.2278145516	0.2460928295	0.2599859025	0.271846278	0.2772760533	0.28828842	0.2969569532	0.3077615878	0.3066779915	0.3101259853	0.3102909254	0.3161968084	0.3126333536	0.3156416533	0.3164044467	0.313379516	0.3245909628	0.3177584932	0.3135349082	0.3165986834	0.3118022038	0.3107201888	0.3140623006	0.3074135095	0.3018601993	0.2921117315	0.2806448527	0.2678332696	0.2462021409	0.2157966833	0.1850007255	0.1555208523	0.1301548263	0.117808325	0.1084385927	0.09843599342	0.09283024246	0.09049034165	0.06877387378	0.06415274936	0.07019879461	0.0407578179	0.02478642424	0.01040513836	-0.007918081226	-0.02910870488	-0.03786583146	-0.0339812107	-0.06564938806	-0.08188580217	-0.1059908551	-0.1457982511	-0.1852139793	-0.2447820519	-0.3046007712	-0.4074027974	-0.5124127888	-0.6405588771	-0.7983948342	-0.9580501829	-1.149282186	-1.394179135	-1.582347898	-1.769391225	-1.949247368	-2.069066402	-2.158402493	-2.213911174	-2.2583235	-2.282955492	-2.283081153	-0.1774325492	-0.1436418113	-0.1341781193	-0.1060099434	-0.08897586073	-0.07954450664	-0.06752235996	-0.05696308227	-0.04950962174	-0.04793227313	-0.03398610239	-0.02744695863	-0.02354658352	-0.01831353001	-0.01208506911	-0.00734261388	-0.00256306394	0.0002476754549	0.003423726042	0.006356031907	0.009811539777	0.01283216541	0.01602310461	0.01743291505	0.01962022056	0.01928378532	0.02240397083	0.02374683329	0.02366043664	0.02555467028	0.02714761396	0.02807123656	0.03044272863	0.03146442462	0.0326898809	0.03493345412	0.03371933006	0.03493220137	0.03538247979	0.03585832474	0.03653558376	0.03771100069	0.03964078788	0.03944202597	0.03973878841	0.03841994585	0.0375480178	0.03771149097	0.03657882963	0.0369741557	0.03654906344	0.03676475794	0.03665528161	0.03567908737	0.03778669706	0.03757567525	0.03780407103	0.03720287317	0.03657007756	0.03693735734	0.03605701812	0.03814591201	0.03884102826	0.03886592036	0.04038896939	0.0412081614	0.04350520999	0.04541189845	0.04668382914	0.05271474401	0.06047614979	0.06517157668	0.07509073367	0.08103781548	0.08250771145	0.09162159085	0.09807596632	0.09258162145	0.08573201197	0.08048936937	0.07173650702	0.06702843339	0.06181253137	
1489207	-0.2287917712	-0.1588680012	-0.0909438009	-0.03138600334	0.02143581942	0.06104992368	0.09327302374	0.1267630811	0.1478940817	0.1765606652	0.1940878747	0.2083818869	0.2286565865	0.2473721008	0.2605709174	0.270352477	0.2790413206	0.2887430435	0.2965365527	0.3074530062	0.3061048223	0.3096456076	0.3101088743	0.3151269765	0.3127956229	0.3156431427	0.3162959445	0.3139670404	0.3247919345	0.3171402319	0.3139876645	0.3172841335	0.3116617772	0.3104653605	0.3140249718	0.3073773919	0.302052424	0.2922986073	0.28098071	0.2677668439	0.245647224	0.2161081879	0.1845326292	0.1548327499	0.1303838387	0.1176820323	0.1080272311	0.0980902306	0.09292608922	0.09061884306	0.06877533175	0.06421640135	0.07013117998	0.04078629054	0.02488710477	0.01030412699	-0.008163409018	-0.02866937297	-0.03821073936	-0.0341934279	-0.06497225121	-0.0821312226	-0.1061685231	-0.1448820258	-0.1851026764	-0.2450213468	-0.3048525098	-0.4077285639	-0.5134414647	-0.6408122435	-0.7981633598	-0.9586695055	-1.150746029	-1.394223086	-1.582839654	-1.770013386	-1.950231935	-2.067713596	-2.158589277	-2.214807227	-2.258321549	-2.282954874	-2.282935879	-0.1700394243	-0.1307640078	-0.1285470086	-0.1008296614	-0.08513932023	-0.07920867738	-0.06751544772	-0.05886649477	-0.04570524498	-0.04080088496	-0.03692845282	-0.02894636373	-0.01946215453	-0.01657545372	-0.01016168698	-0.005167357585	-0.001637746537	0.00180643108	0.005094005989	0.005878117454	0.01090958884	0.01465509253	0.01612402801	0.01725114627	0.01890619136	0.02096451337	0.02267834977	0.02431515061	0.02481944543	0.02584798705	0.02756040986	0.0288374556	0.03068486756	0.032266742	0.03273017964	0.03484787131	0.03386247678	0.03490722147	0.03574428511	0.03568825313	0.0366574252	0.03813615412	0.03932534527	0.04056414864	0.04009373291	0.03872685004	0.03823007427	0.03786188887	0.03687203198	0.03753361647	0.03692378512	0.03728288664	0.0365157454	0.03629657701	0.03779174227	0.03786517285	0.03780931552	0.03705398614	0.03699961721	0.03678063026	0.03649693798	0.03871477034	0.03905385229	0.03875809547	0.03999990261	0.04225316789	0.04383430198	0.04583052503	0.04808187774	0.05412319999	0.06195740286	0.06567456226	0.07652922446	0.08102363146	0.08252864697	0.09359376911	0.09705466713	0.09491150511	0.08676609775	0.08105756178	0.07249593107	0.06580492776	0.0620075965	
1489457	-0.2347951672	-0.1572765996	-0.09044070785	-0.02935450269	0.02354435463	0.05800325908	0.09433696997	0.1246510246	0.1514380677	0.1774929415	0.1932448459	0.2096031372	0.2311758427	0.2450713019	0.2598690507	0.2726994208	0.2780587211	0.2881959075	0.2963639295	0.3072919813	0.3069650318	0.310590469	0.3099731563	0.3152982081	0.3130167078	0.3161549591	0.3158443707	0.3130867471	0.325173911	0.3179257459	0.3132413769	0.3170039035	0.3122695748	0.3107352305	0.3141538661	0.3074630594	0.3017884728	0.2922978585	0.2801718533	0.2674126391	0.2461693916	0.2159709117	0.1847338753	0.1553255436	0.1303828255	0.1175527315	0.1081219707	0.09827982761	0.09279848233	0.09049095424	0.06887446857	0.06369942404	0.07013063247	0.04091916433	0.02467793264	0.01009935766	-0.007803044083	-0.02881595423	-0.03787979492	-0.03429391828	-0.06597410051	-0.08188559657	-0.1062477072	-0.1449349865	-0.1847641884	-0.2446069907	-0.3054080396	-0.406712164	-0.5137198469	-0.6405976791	-0.7986697742	-0.9587966486	-1.149581796	-1.394361021	-1.584016934	-1.770218196	-1.948912302	-2.067893354	-2.159137125	-2.2137848	-2.257853153	-2.283809523	-2.282561999	-0.1695791291	-0.1564478516	-0.1288379538	-0.1011776739	-0.09627282064	-0.07954094023	-0.07034545165	-0.06432037739	-0.05140532266	-0.03868656373	-0.03419104875	-0.028949825	-0.02354463248	-0.01780925058	-0.01239622761	-0.005461270171	-0.003344909728	0.001803838274	0.005500447565	0.00658734213	0.009048885744	0.01262847178	0.01509254374	0.01758861278	0.01895276108	0.02058556844	0.02137479997	0.02367004887	0.02443222888	0.02570111608	0.02803137479	0.02896779379	0.03055592031	0.03255108259	0.0330008573	0.03426881982	0.03366549817	0.0340552086	0.03538383923	0.03568625818	0.03699167001	0.03803864334	0.03911784597	0.04015947375	0.04015920568	0.0385306123	0.03759136196	0.0376299184	0.03682783644	0.03619435512	0.03622365819	0.03775077968	0.03690197628	0.0360156903	0.03769922688	0.03763529428	0.03791101369	0.03670951558	0.03710595143	0.03695203751	0.03584151514	0.03793786433	0.03922899094	0.03852895514	0.04053037074	0.04171664799	0.0435361604	0.04523904083	0.04665680386	0.05342347678	0.06054359838	0.06506268343	0.07566367328	0.07982940527	0.08384583668	0.09362982816	0.09759907124	0.09369710876	0.08598049506	0.0804924155	0.07249136219	0.06693907381	0.06200241718	
1489707	-0.2408059863	-0.1594771514	-0.08806669153	-0.03545311096	0.02040082729	0.05800462471	0.09247601139	0.1227763308	0.1451837557	0.1735700109	0.1932460353	0.209758751	0.2285159597	0.2455829225	0.2610379616	0.2706711122	0.2790413206	0.287742255	0.2964502524	0.3080722492	0.3066029469	0.3096456076	0.3104753217	0.3156625365	0.3134004065	0.316632543	0.3158453965	0.3137555314	0.3247202949	0.3178789225	0.3133542011	0.3165763014	0.3119451737	0.3112777632	0.3144143483	0.3067666953	0.3016246799	0.2923780625	0.2808691635	0.2678008183	0.2457140389	0.2160751826	0.1848362768	0.1557210984	0.1303838387	0.117553858	0.1080591043	0.09824895662	0.09276700775	0.09033239311	0.068903342	0.06372837845	0.06983345223	0.04035047811	0.02470583269	0.01016490697	-0.007878924113	-0.02866937297	-0.03765882491	-0.03446388214	-0.06507236454	-0.08250009585	-0.1068606044	-0.1445593743	-0.1851344595	-0.2456764737	-0.3047817819	-0.407366031	-0.512892659	-0.6409952806	-0.7982399846	-0.9580487249	-1.149845905	-1.394223122	-1.583524937	-1.770478202	-1.949738795	-2.068414213	-2.157854269	-2.214556157	-2.258189892	-2.282100626	-2.281898804	-0.1695521879	-0.1564258316	-0.134152159	-0.1101364072	-0.08861606969	-0.08543965111	-0.06528441374	-0.05423852221	-0.04975037861	-0.04102617207	-0.03713661714	-0.02612734503	-0.02336255375	-0.01797377861	-0.01096546828	-0.007484513025	-0.001637746537	0.0001232835696	0.004200400875	0.006704409256	0.01047081635	0.01323754499	0.01406525082	0.01663295274	0.01864036576	0.02058767037	0.02181076491	0.02318582308	0.02489490328	0.02534052071	0.02708163985	0.02896999012	0.03031900568	0.03249225292	0.03257540558	0.03427091547	0.03352784145	0.03477507828	0.03515439005	0.03615753744	0.03648934738	0.03846245832	0.03937144171	0.04011692624	0.0396556916	0.03818722233	0.03770044078	0.0374861609	0.03672751026	0.03718144517	0.03636932053	0.03729748731	0.03647210895	0.03568371301	0.03746640454	0.03753522328	0.03771725661	0.0371139463	0.03762993552	0.03689272859	0.03579317995	0.0382818368	0.03851917632	0.03858857156	0.04053352365	0.04246112755	0.04309792159	0.04524237623	0.04808187774	0.05342705133	0.06009542103	0.06592302355	0.07500017246	0.08023506566	0.0834421337	0.09261108885	0.09829092253	0.09268591456	0.08676609775	0.08246700506	0.07115367254	0.06800205095	0.0620075965	
1489957	-0.2408091389	-0.1566656908	-0.09043622727	-0.03138549993	0.0155037851	0.05952892951	0.09567049901	0.1244198939	0.148729424	0.1774955845	0.1917317506	0.2097603682	0.228516526	0.245072636	0.2599872786	0.272166204	0.2775686368	0.2877426577	0.2960297593	0.3068230691	0.3062408291	0.309110689	0.3102252695	0.3155994701	0.3129574138	0.3148782048	0.315395868	0.3137033511	0.3247213018	0.3183557903	0.3132428747	0.3165146809	0.3120041287	0.3106419851	0.3138184278	0.3067676643	0.30174403	0.2924936598	0.2807236502	0.2674077505	0.2458930564	0.2163487613	0.1842661553	0.1553276077	0.1302230749	0.1173305329	0.1079648643	0.09809145138	0.0928002066	0.09049279178	0.06871487653	0.06373519296	0.07013172745	0.04055527081	0.02427875072	0.01023984401	-0.008228628534	-0.02917458189	-0.03792089929	-0.03403646533	-0.06520706101	-0.08256594684	-0.1056836466	-0.1453168313	-0.1855280423	-0.2451372831	-0.3051296879	-0.4074997448	-0.5137863167	-0.6406676929	-0.7990152122	-0.9590017832	-1.149796721	-1.393948306	-1.583577344	-1.77047712	-1.949462049	-2.068771457	-2.158896198	-2.214105656	-2.258394943	-2.283669299	-2.283828363	-0.169036042	-0.1436242499	-0.1290828884	-0.1097783522	-0.09312875156	-0.08281296706	-0.07063736581	-0.05940516442	-0.04760160806	-0.04291809729	-0.03270945687	-0.02894290275	-0.0237180463	-0.01797094061	-0.01239143238	-0.00733571661	0.0002054977989	0.001809023668	0.004081488331	0.005168766038	0.009817631527	0.01233547648	0.01546522714	0.01725341793	0.01823940336	0.02088173317	0.02181286667	0.02416095064	0.02412669961	0.02512492494	0.02776422882	0.02865173764	0.03086223714	0.03169579642	0.03312308624	0.03464697776	0.03377999447	0.03440582971	0.03551483576	0.03519056491	0.03687688432	0.03783173784	0.03900858944	0.03980555346	0.03970107225	0.03892307819	0.03797683269	0.03734240854	0.03687453018	0.03675488149	0.03641459243	0.03692951319	0.03657550012	0.03545261462	0.03751419029	0.0380288567	0.03752348957	0.03706996719	0.0366393322	0.03716976787	0.03639735039	0.03748498512	0.03900245498	0.03877908703	0.04022369964	0.04184050287	0.04316025708	0.04542308024	0.04688764846	0.05375275161	0.06064315194	0.06567838822	0.0757445458	0.08102078258	0.08251900552	0.09314686779	0.09918626314	0.09249595395	0.08677048375	0.07965318344	0.07115824104	0.06563589741	0.06201277538	
1490207	-0.2347920141	-0.1616809473	-0.09281613153	-0.03096240023	0.01828530541	0.05526422919	0.09327127416	0.125587962	0.1458061214	0.1756242061	0.1932436564	0.2074586455	0.2292151683	0.2460926072	0.2594014904	0.2717385526	0.2775670698	0.2873802267	0.2966981338	0.3072913645	0.3053038635	0.3097159918	0.3097892844	0.3161327547	0.3132986018	0.3153163251	0.3157007877	0.3133792789	0.324640458	0.3178299423	0.3140528107	0.3159337418	0.3116184847	0.311180831	0.3137636211	0.3069268741	0.3015406243	0.2918463968	0.2810907869	0.2676156273	0.2458178395	0.2161392529	0.1843964366	0.1551259855	0.1301865664	0.1174234265	0.108248074	0.09818407638	0.09305110551	0.09033360217	0.06858424202	0.06411835511	0.07006689665	0.04058880171	0.02485003648	0.01027508455	-0.0080880689	-0.02909601134	-0.03836301003	-0.03399519699	-0.06572189377	-0.083030368	-0.1061690014	-0.1451831731	-0.1857822339	-0.2449314784	-0.3049743659	-0.4072394384	-0.5136155464	-0.6411801092	-0.798088632	-0.9588781606	-1.149798666	-1.393814448	-1.584262967	-1.77084336	-1.950233835	-2.067958934	-2.159633413	-2.214558939	-2.257854323	-2.283252147	-2.283312047	-0.1617859333	-0.1564083335	-0.1131615305	-0.1011875551	-0.08549894204	-0.08249940928	-0.06722593075	-0.0547826687	-0.05165611036	-0.04058251985	-0.03230614271	-0.02632516558	-0.02064916797	-0.01691520097	-0.01112629065	-0.005172530827	-0.002564029008	-1.066564827e-05	0.00574017914	0.007066851473	0.01166869233	0.01383872875	0.01489532373	0.01801893685	0.01863596032	0.02096030933	0.02180656086	0.02374607592	0.02543470371	0.02504650521	0.0271469573	0.02844625555	0.03031506596	0.03220128374	0.03333048863	0.03464069083	0.03471895873	0.0346387512	0.03607618422	0.03551087395	0.03653493969	0.0377580986	0.03920804804	0.03966550285	0.04013282223	0.03867998847	0.0381187068	0.03766904486	0.03657799673	0.03734307458	0.03683328142	0.03690648711	0.03661071467	0.03576679597	0.03788728087	0.03776849025	0.03766492766	0.03706113151	0.03735685141	0.03704844705	0.03610732512	0.03865630244	0.03921111215	0.0390702134	0.04046933484	0.04203877452	0.0437686844	0.04558813692	0.04782425773	0.05352384306	0.06076984782	0.06667195521	0.07506507445	0.08022659463	0.08381356027	0.09301348819	0.09814355033	0.09238599242	0.086634382	0.08090438704	0.07307715527	0.06623643559	0.0615365423	
1490457	-0.2340538789	-0.1644904227	-0.08857136457	-0.03138617116	0.01828806409	0.05921868296	0.09220819457	0.1267625881	0.147685171	0.1733832085	0.1925721815	0.2083813478	0.2286563978	0.2459655702	0.2589353608	0.2698181925	0.2780590693	0.2885574314	0.2954478696	0.3077624101	0.3062404516	0.309448982	0.3100411355	0.3158343303	0.3130780247	0.3158883091	0.3156473528	0.3135678749	0.3239601825	0.3181405347	0.3136025076	0.316705974	0.3111528938	0.3106004453	0.3139470285	0.3067663722	0.3013151041	0.2922629677	0.2807995095	0.2676918406	0.2455745851	0.2161078649	0.1849697042	0.1552914659	0.1302858769	0.1177779321	0.1078685856	0.09805948695	0.09279905712	0.09042959911	0.06887505175	0.06389277771	0.07006780922	0.04068794772	0.02448698842	0.01020184696	-0.007698659759	-0.02892224362	-0.03783817304	-0.03449273733	-0.06583920973	-0.08234882908	-0.1067321886	-0.1450697587	-0.1851346735	-0.2452034763	-0.3054077879	-0.4071384277	-0.5129606267	-0.6421655227	-0.7986643123	-0.958336569	-1.150746245	-1.394040912	-1.584262778	-1.770115603	-1.950399337	-2.069358581	-2.159444315	-2.214556621	-2.259129469	-2.282318869	-2.283829395	-0.1700484045	-0.1500484933	-0.1288275698	-0.09669430975	-0.08896444015	-0.07593311487	-0.07034268679	-0.05695825727	-0.04760617242	-0.04080200512	-0.03398183961	-0.02894751746	-0.02064429045	-0.01674338712	-0.01127840195	-0.006180493557	-0.002422487313	0.002518642869	0.003548486028	0.007896636603	0.008503325361	0.01384306082	0.01649198036	0.01811544091	0.01953463026	0.02134069125	0.02267764915	0.02473934926	0.02443360501	0.02512229875	0.02878231459	0.02807416513	0.02977707865	0.03220495499	0.03351090828	0.03453021889	0.03491729576	0.03464225462	0.03538519858	0.03541227762	0.03687430847	0.03738739994	0.03905202205	0.04036215926	0.03989566643	0.03842291638	0.03725373198	0.03733908595	0.03695458312	0.03720465315	0.03692276775	0.0376526584	0.03661539289	0.03615044292	0.03812812617	0.03762501596	0.03771620777	0.03731369223	0.03777340853	0.03694144391	0.03584350383	0.03877929847	0.03896885302	0.03918833667	0.04084539401	0.04168698559	0.0442157692	0.04565203508	0.04813664054	0.05352980097	0.06014020542	0.06639271133	0.0754297239	0.08064215859	0.08297691569	0.0939627808	0.09753308122	0.09420761654	0.08717706076	0.08539316783	0.0736750457	0.06607080862	0.06135877798	
1490707	-0.2374248299	-0.1594791317	-0.09230843255	-0.03020298437	0.01549992327	0.05800280385	0.08847817525	0.1239465201	0.1462247364	0.1731954467	0.1912244174	0.206391613	0.2275366372	0.2460930519	0.2599860746	0.271738817	0.278058547	0.2874733604	0.2963639274	0.3077617934	0.305666486	0.3100550113	0.3117471693	0.3155976787	0.3130772632	0.316002997	0.3165149757	0.3141006253	0.3245633256	0.3177111846	0.3136472393	0.3167483014	0.3116443742	0.3114377288	0.3136344416	0.3069652703	0.3014327173	0.2919971393	0.2808334786	0.2679422473	0.2457127551	0.2159705886	0.1844984387	0.1552581855	0.1304801142	0.117552356	0.1078677109	0.09834186347	0.09270378516	0.09026920393	0.06896351451	0.06418714168	0.06980381783	0.04048316832	0.0247865606	0.009830124789	-0.008333943606	-0.02870955503	-0.03799024284	-0.03469231185	-0.06536956857	-0.08267073789	-0.1066535069	-0.1449351417	-0.1852773079	-0.2457354935	-0.3051558079	-0.407303042	-0.5134795453	-0.6409246428	-0.7985119434	-0.9588775773	-1.150014444	-1.393813765	-1.584262891	-1.771466735	-1.949464267	-2.068365747	-2.158282578	-2.213659842	-2.259336751	-2.282815981	-2.284953818	-0.1700753465	-0.1435934446	-0.139509819	-0.09703803607	-0.09210122008	-0.07921580979	-0.06781918793	-0.05451164619	-0.04760959603	-0.04080536579	-0.03693271549	-0.02481768378	-0.02064721688	-0.01781019672	-0.01143698848	-0.006183080142	-0.001505101585	0.000961488733	0.005741819733	0.007183133122	0.01101485375	0.01283303185	0.016121217	0.01672280354	0.01872605724	0.02020806026	0.02302789245	0.02333948983	0.02481669316	0.02541038367	0.02816906939	0.02915500142	0.03050687539	0.03203830691	0.03290435085	0.03577097164	0.03366481427	0.03482582348	0.03651071173	0.03511447517	0.03677348688	0.03808572798	0.03957423561	0.03995746404	0.04020177905	0.03837827124	0.03797156121	0.03781695604	0.0365796625	0.03683198332	0.03655008093	0.03719372865	0.03674346892	0.03643809082	0.03797876919	0.03742824862	0.03795598653	0.03735765678	0.03761279226	0.03683890061	0.03644167791	0.03881571374	0.03939139811	0.03905432811	0.04013495908	0.04180115411	0.04355016377	0.04535465761	0.04805018478	0.0537963597	0.06047740434	0.06509856236	0.07580789805	0.0794410081	0.08378835541	0.09354783704	0.09807748521	0.09309076309	0.08639153131	0.07964252303	0.07265134004	0.0656238714	0.06348127194	
