Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
1599494	2.655145346	2.66435827	2.695092905	2.705386825	2.718706823	2.725199112	2.725217065	2.724141421	2.714028228	2.713992163	2.70400992	2.691471511	2.676371047	2.672698142	2.6573091	2.650153018	2.632975343	2.619249807	2.605057255	2.594091091	2.581976976	2.562924711	2.547228713	2.534041008	2.519742604	2.502882786	2.490170659	2.465404563	2.45445407	2.440834436	2.418797097	2.405864804	2.391197814	2.374742611	2.361905175	2.352772544	2.333912813	2.320154337	2.308593318	2.291061138	2.28180563	2.263033495	2.250454579	2.241993341	2.230142716	2.22365924	2.215026446	2.19880406	2.188401538	2.177123836	2.162758816	2.136382474	2.146373479	2.126710263	2.10848071	2.098245671	2.090452034	2.077955882	2.060691155	2.072905822	2.055854347	2.03788231	2.035139361	2.011150196	2.005927642	1.984967627	1.978649574	1.953588946	1.933165371	1.913387247	1.900472183	1.876629956	1.896063102	1.837559337	1.838907655	1.870732771	1.867888656	1.871728389	1.900356022	1.894043575	1.907211846	1.884167705	1.909734404	-1.006418366	-0.6126008737	-0.5025385991	-0.4527247056	-0.3884898431	-0.2995741168	-0.1937651411	-0.07452486426	0.03375148587	0.04712265782	-0.04068354571	-0.09536332818	-0.1529422082	-0.1797046745	-0.1811721779	-0.1590104125	-0.1259694275	-0.08707280477	-0.05893237379	-0.05113406957	-0.04907448071	-0.04404299369	-0.0357211103	-0.02491169344	-0.01174203038	0.007360481781	0.008830423817	-0.006693484041	-0.02019969008	-0.03659781202	-0.04812158803	-0.05280268011	-0.0526088884	-0.04678882888	-0.04086092729	-0.0359212217	-0.04209437718	-0.04353665075	-0.0479587106	-0.05952105426	-0.07580781155	-0.09696370865	-0.1208724401	-0.1469233095	-0.1704926952	-0.1853051468	-0.200726681	-0.214071724	-0.2263410395	-0.2390861711	-0.2499425664	-0.2575848487	-0.2638754781	-0.271010154	-0.2781953506	-0.2909168638	-0.3083666683	-0.3257313616	-0.3369332518	-0.3446603134	-0.3510089964	-0.357341245	-0.3658725722	-0.3930033097	-0.4338858618	-0.4855032019	-0.5491411236	-0.6267516239	-0.7164022312	-0.817198783	-0.9368985339	-1.075896697	-1.238722659	-1.43404085	-1.636071209	-1.841628631	-2.034923987	-2.197180719	-2.319589331	-2.397214575	-2.463560595	-2.522474569	-2.565441039	
1599745	2.64760955	2.675519442	2.704418574	2.7145652	2.733613947	2.735460332	2.734103031	2.733824252	2.728151173	2.721522335	2.713406789	2.699513558	2.681475027	2.678334417	2.662987089	2.653984998	2.637204302	2.622780159	2.612010904	2.598867242	2.586755046	2.566639222	2.551219769	2.537893173	2.52316398	2.507399677	2.493274478	2.470897037	2.459334987	2.445783349	2.422675029	2.410170816	2.395261352	2.379975859	2.365633777	2.357189607	2.341667588	2.327990514	2.316088978	2.298791331	2.289640599	2.270692985	2.257641975	2.249627975	2.237963303	2.231579104	2.222839615	2.206528289	2.19599293	2.185224632	2.170782524	2.144282571	2.154988429	2.134991513	2.11733679	2.106811917	2.09980506	2.087042747	2.069716085	2.08279916	2.064906028	2.047571047	2.045392797	2.020640972	2.015922579	1.996085345	1.989198727	1.964255521	1.945011968	1.924794911	1.909799495	1.890130858	1.907194271	1.849576168	1.853478967	1.883105315	1.878485529	1.885467417	1.911840112	1.905835396	1.920201205	1.896812952	1.921091204	-0.8685148802	-0.5351113599	-0.4539469513	-0.4226141395	-0.3458676474	-0.2463514826	-0.1396643533	-0.02028062402	0.07819315528	0.03086452416	-0.04474023087	-0.1075165027	-0.155664333	-0.180568956	-0.1733664339	-0.1480109539	-0.1103292201	-0.07217903605	-0.05082935175	-0.04768387232	-0.04486516083	-0.03831498543	-0.02849783821	-0.01631175027	-0.0002805097486	0.01527270403	0.008355428092	-0.009076082626	-0.02297879364	-0.03875841541	-0.04844533125	-0.05225200738	-0.049555663	-0.0422158187	-0.03652528925	-0.03223628473	-0.03943418434	-0.04097496994	-0.0463520977	-0.05935038595	-0.0756982938	-0.09583643202	-0.1189472471	-0.1443388204	-0.1672662983	-0.1832174917	-0.202346359	-0.2158318537	-0.2284481191	-0.2410288524	-0.2501084783	-0.2571891806	-0.2619779188	-0.2689092309	-0.2765500148	-0.2903174815	-0.3081529556	-0.3250353887	-0.3355309375	-0.3426383875	-0.3482496689	-0.354124561	-0.3645399792	-0.3952906054	-0.436036634	-0.4876721289	-0.5512878303	-0.6283117834	-0.7156971427	-0.8150840214	-0.9331991204	-1.073169163	-1.237342443	-1.432332582	-1.635381522	-1.83927581	-2.031628952	-2.192179163	-2.312173531	-2.394423481	-2.4670761	-2.527762302	-2.570302557	
1599995	2.653658116	2.679200191	2.71158777	2.721541186	2.734696281	2.73895228	2.737768173	2.737704016	2.731556225	2.730579764	2.725069121	2.7091751	2.691670906	2.687599145	2.670763146	2.663495895	2.646874942	2.632796784	2.620970635	2.60875613	2.595420851	2.574794357	2.560386432	2.546900735	2.531492562	2.515220775	2.501875867	2.478570081	2.467536316	2.453923096	2.43121263	2.417767452	2.403746683	2.386712191	2.374850753	2.365379707	2.335172687	2.321286924	2.309732964	2.292062057	2.283646293	2.264517222	2.252298322	2.244629965	2.23320885	2.226625599	2.218632759	2.201985035	2.191245211	2.180543116	2.165785484	2.13946526	2.150048564	2.130400431	2.112301933	2.101280063	2.09436557	2.0823939	2.063174172	2.076998044	2.058831874	2.040559319	2.039239862	2.013856149	2.009239007	1.989100817	1.982510631	1.957372399	1.937346352	1.916385322	1.903168392	1.881066875	1.899443088	1.840340678	1.843489329	1.872671733	1.871678567	1.878025564	1.902900599	1.897215661	1.912955444	1.88517794	1.911917103	-0.6274533822	-0.3900992482	-0.3664817772	-0.3097843335	-0.2513798795	-0.1593343091	-0.04424116435	0.07906177767	0.1320011019	0.04223955748	-0.04046007117	-0.1033928386	-0.1479230643	-0.1677573202	-0.1549592456	-0.1182860846	-0.08490703337	-0.0492168328	-0.03429895242	-0.03601250321	-0.03350812391	-0.02525747634	-0.01417221518	-0.002501124114	0.01573332086	0.02555850823	0.009280948617	-0.006442377577	-0.02242429509	-0.03673561573	-0.04555394258	-0.04592926212	-0.04299012563	-0.03474887997	-0.02857396816	-0.02805078416	-0.03298129616	-0.03485526553	-0.04275664635	-0.05570763152	-0.07235039449	-0.09082641966	-0.11331452	-0.1382917665	-0.1609560259	-0.1811246176	-0.2016728495	-0.2154275412	-0.227248659	-0.2398135853	-0.2480193964	-0.2532188867	-0.2578260394	-0.2641476615	-0.272017897	-0.2866461739	-0.3056852098	-0.3218899565	-0.3309628396	-0.3380415634	-0.3425456834	-0.3481322029	-0.3617032184	-0.394898781	-0.4348279811	-0.4865108213	-0.549878906	-0.6247974496	-0.7106949721	-0.808161985	-0.9258848778	-1.064619373	-1.233064797	-1.426486022	-1.628720226	-1.83088269	-2.020619003	-2.178660703	-2.297823287	-2.386969878	-2.465714951	-2.52491875	-2.569665149	
1600244	2.653659251	2.677358656	2.703331837	2.718053152	2.730629335	2.729592196	2.731097115	2.733824311	2.723635225	2.718023236	2.713407474	2.698306971	2.681828818	2.676666396	2.662369824	2.657002235	2.638174489	2.626732166	2.613448666	2.601417912	2.589338197	2.567900021	2.554632166	2.540466024	2.527259188	2.509007538	2.495755727	2.474232493	2.462724951	2.449779331	2.426981501	2.414175513	2.400225409	2.383679667	2.37106199	2.360998592	2.339840639	2.326114522	2.314296741	2.296911232	2.288700346	2.269522957	2.257258637	2.248907462	2.237085019	2.230878839	2.222183836	2.206008733	2.195380883	2.184998129	2.170363998	2.144220056	2.154358814	2.134793663	2.116660773	2.106087392	2.099241821	2.086209531	2.069123872	2.081758721	2.063154084	2.045911705	2.044083274	2.019034516	2.014214539	1.994274165	1.987481428	1.962450878	1.941927521	1.922296442	1.90747503	1.885378732	1.904109742	1.845019747	1.849799815	1.880514463	1.874967677	1.881542787	1.91014078	1.900391909	1.915389605	1.892264874	1.917823931	-0.4837761878	-0.3502290733	-0.3286789654	-0.2762463941	-0.1999057883	-0.1024282347	0.0261381863	0.1460098763	0.1296886862	0.02539712697	-0.04765795471	-0.1152742377	-0.1544477132	-0.1594828715	-0.1398076271	-0.106300136	-0.06406497261	-0.03717055187	-0.03171638159	-0.02942271534	-0.02667829844	-0.01770290901	-0.006634244555	0.009654483174	0.02717455805	0.02643284968	0.00672448852	-0.008821356168	-0.02536261875	-0.03808220733	-0.04401420117	-0.04400350472	-0.03860710904	-0.02947074679	-0.02530995627	-0.02590494297	-0.02813216643	-0.03296434209	-0.04084354993	-0.05483914195	-0.06950574439	-0.08829285146	-0.10976702	-0.1345303585	-0.156876041	-0.1817494815	-0.202007797	-0.2167509191	-0.2288886805	-0.2395736267	-0.2466046576	-0.2516711566	-0.2550648299	-0.2611159859	-0.2700054379	-0.2858466875	-0.3042432096	-0.319384705	-0.328696068	-0.334548073	-0.3384222943	-0.34399712	-0.3624232981	-0.3949294327	-0.4359534015	-0.4875010246	-0.5495146412	-0.6245901106	-0.706311413	-0.8038937552	-0.9200211054	-1.061771773	-1.230173498	-1.424631445	-1.624282251	-1.826008396	-2.013526192	-2.169949192	-2.287886934	-2.389948592	-2.46765981	-2.5273628	-2.573246976	
1600495	2.653659251	2.679200588	2.69921025	2.714567313	2.729551498	2.729592196	2.731097115	2.730623829	2.723635225	2.719019872	2.712958368	2.699117262	2.685847183	2.681314667	2.666305955	2.65643802	2.638917776	2.624620331	2.613007092	2.602404258	2.588351479	2.569454487	2.554174107	2.539725027	2.526456056	2.509742353	2.496189691	2.47264598	2.461227152	2.447708861	2.424895081	2.412742672	2.399558844	2.381385156	2.368896236	2.359833446	2.338507029	2.325288641	2.313795693	2.295723195	2.287217862	2.267618629	2.254764776	2.246682816	2.234930152	2.229143815	2.220015232	2.203283448	2.192504915	2.18164033	2.167171815	2.140934025	2.150247227	2.13066377	2.112978564	2.101107577	2.09457616	2.082248109	2.063442248	2.075875617	2.058993532	2.039523753	2.038533119	2.013528981	2.007972598	1.988431536	1.981527082	1.955840291	1.935535627	1.91414413	1.902038608	1.879133346	1.896363301	1.839455408	1.841771139	1.872102262	1.867783882	1.874484654	1.900778077	1.894960471	1.909602991	1.8851594	1.908137393	-0.3973415188	-0.295806465	-0.2809084247	-0.2235562799	-0.1360769167	-0.02733087489	0.09119752141	0.1933553663	0.123266421	0.02196795988	-0.05754677428	-0.1182475683	-0.153234673	-0.1509757139	-0.12382303	-0.08781876569	-0.04739709425	-0.02733439549	-0.02559861338	-0.02607194384	-0.0191490021	-0.01058312012	0.004147485757	0.01868179461	0.03602272093	0.02507913523	0.006638242542	-0.009756608193	-0.02599728753	-0.03762515675	-0.04270614925	-0.04059477623	-0.03439428503	-0.0260616624	-0.02247994717	-0.02433663814	-0.02425904747	-0.0308980808	-0.03915837516	-0.05281258597	-0.06665835194	-0.08554265419	-0.1071591714	-0.1310714426	-0.1557335406	-0.1818951825	-0.2026679934	-0.2174096936	-0.2287003522	-0.23916913	-0.2451328641	-0.2492989211	-0.2524904766	-0.2590057409	-0.2685925267	-0.2851396306	-0.3034503423	-0.3179819345	-0.3268390246	-0.3323331451	-0.3353962913	-0.3421318092	-0.3631450452	-0.3954414987	-0.4371734957	-0.4889342027	-0.5498115724	-0.6211892228	-0.7045678763	-0.8000504753	-0.9166355784	-1.059266511	-1.228300599	-1.423292945	-1.622049123	-1.820713147	-2.008612827	-2.162389164	-2.28323816	-2.389044465	-2.46884163	-2.529594005	-2.574511531	
1600746	2.645342335	2.675520235	2.685371252	2.709820993	2.716799475	2.725198757	2.722217503	2.718342906	2.712868838	2.706980462	2.701328817	2.688278878	2.669482427	2.666439084	2.651920633	2.642308283	2.626076619	2.612385466	2.601825613	2.58891059	2.576521854	2.556325281	2.542157793	2.527938291	2.514322055	2.497421594	2.483281601	2.460580858	2.449972241	2.437451846	2.413748686	2.401362689	2.387137484	2.370550044	2.358004904	2.348498966	2.326663533	2.313463201	2.301680507	2.284151779	2.274960453	2.25585011	2.243662353	2.23560358	2.223584427	2.217387946	2.208709345	2.192293416	2.181917882	2.171002278	2.156388405	2.131155618	2.14035488	2.120928467	2.103489698	2.092068877	2.085737537	2.072520403	2.05512537	2.067227075	2.050698066	2.032465265	2.030266504	2.006428711	2.001885435	1.981817635	1.975185731	1.949850347	1.929934049	1.909252425	1.896281723	1.874281559	1.891108193	1.834213723	1.837634807	1.865927012	1.863839347	1.869785752	1.896957196	1.891328717	1.90480369	1.879096754	1.903317545	-0.3267269022	-0.2475777823	-0.2419596448	-0.1795777255	-0.1021318576	0.005139714043	0.1289669878	0.2135311981	0.1296878214	0.02925327391	-0.05394545542	-0.1168791008	-0.1471647373	-0.1444206561	-0.1149160316	-0.08096034287	-0.03950033887	-0.0222455958	-0.01907659031	-0.02171622313	-0.01458262585	-0.00533024389	0.00842019193	0.02546519124	0.04015239071	0.02643225265	0.007540693115	-0.009841284485	-0.02599781712	-0.03681516869	-0.04061308939	-0.03711588445	-0.03192118345	-0.02363007037	-0.02045619921	-0.0225004672	-0.02226096413	-0.02877310204	-0.03861889165	-0.05044372327	-0.0654280362	-0.08370847742	-0.1047027904	-0.1283219396	-0.1544417841	-0.1818527134	-0.2021902693	-0.2168541597	-0.228393869	-0.2377175023	-0.244138	-0.2479100292	-0.2503181136	-0.2564598037	-0.2676184066	-0.2835782822	-0.3019298446	-0.3159972441	-0.3250434568	-0.3294678143	-0.3324532886	-0.34120911	-0.3622479844	-0.3952122505	-0.4368008787	-0.4873930057	-0.5481967318	-0.6194995636	-0.7027070872	-0.7970492054	-0.9135816553	-1.056533262	-1.22564122	-1.419440303	-1.617052279	-1.817889619	-2.003250352	-2.15701103	-2.279507288	-2.388832178	-2.468238653	-2.526957861	-2.572615875	
1600996	2.645342902	2.672411222	2.692486193	2.711084509	2.726569761	2.732893889	2.725217065	2.728011765	2.719120527	2.717003078	2.70803474	2.697911534	2.681124927	2.674997774	2.660905414	2.652350965	2.634460124	2.621015074	2.608441624	2.59721432	2.583949282	2.56355333	2.548807146	2.53512863	2.521239624	2.504289874	2.489210538	2.466652404	2.455478858	2.442685034	2.419284941	2.405603443	2.391387825	2.375052887	2.362029824	2.351843663	2.326779777	2.312959562	2.301641093	2.283305977	2.27427812	2.254691814	2.242869821	2.234993916	2.223009189	2.216559115	2.207435161	2.191261426	2.180533775	2.169586324	2.1550396	2.128753994	2.138601831	2.119237506	2.100887854	2.090248124	2.083307077	2.070654324	2.051941057	2.064806311	2.047689888	2.028990431	2.0274387	2.001911416	1.997360762	1.978054092	1.971585807	1.945624186	1.92489338	1.904115373	1.890750858	1.869985062	1.88588498	1.829862472	1.832382644	1.862417809	1.857545392	1.86353003	1.89229322	1.885459061	1.900498021	1.876069635	1.90114149	-0.3354618317	-0.2685873338	-0.2310561593	-0.183578157	-0.09493256631	0.02521503674	0.1459731521	0.2135319538	0.1102700219	0.0146952306	-0.06312326434	-0.1266911603	-0.1520212649	-0.1457266756	-0.1152987462	-0.07537653485	-0.03703507554	-0.02490916418	-0.02125058271	-0.02146519134	-0.01412837371	-0.005549974319	0.01036742048	0.02846958259	0.04024302096	0.02486252872	0.00416869454	-0.01196350575	-0.02813525591	-0.03867581125	-0.04210559038	-0.03692898457	-0.03160689344	-0.02359882435	-0.02089135392	-0.02276813907	-0.02088025969	-0.02907686758	-0.03807851014	-0.04945684628	-0.06458937459	-0.08268245543	-0.1031868004	-0.1266399864	-0.1550900797	-0.1833604532	-0.2037153137	-0.2181047534	-0.2296755992	-0.2382770005	-0.2437127735	-0.2474282838	-0.2495122156	-0.256271694	-0.2672348456	-0.2837142889	-0.3009825883	-0.3158559875	-0.3240215691	-0.3289244328	-0.3314180993	-0.3410542022	-0.3639017151	-0.3966245107	-0.4386008853	-0.4893629706	-0.5494156321	-0.6197976626	-0.700668062	-0.795877347	-0.9131284999	-1.056180269	-1.22551946	-1.420356344	-1.617318852	-1.816267296	-1.999464219	-2.153466027	-2.280407967	-2.392555547	-2.471540003	-2.533648806	-2.575143126	
1601245	2.651381207	2.677358855	2.699210252	2.722485708	2.732789286	2.732894244	2.731882467	2.733824323	2.726451725	2.72354418	2.715201732	2.704340965	2.688774511	2.68429655	2.670812034	2.660529312	2.645159155	2.630070284	2.618020592	2.606204718	2.594430937	2.574024945	2.559879355	2.544559885	2.531679501	2.514943797	2.500549319	2.47724026	2.467537042	2.453627532	2.431558353	2.419154974	2.403672642	2.387546184	2.375424506	2.366096474	2.33517327	2.321091858	2.309503534	2.291469581	2.282564723	2.262894237	2.250664748	2.242200934	2.230046677	2.22369495	2.215026642	2.198189828	2.187723235	2.176381494	2.16137446	2.134690066	2.144884342	2.124882516	2.106253834	2.095591822	2.087918006	2.075468367	2.057536542	2.069854793	2.052085827	2.03406544	2.032049168	2.006756889	2.001060456	1.980991719	1.974792002	1.949106286	1.929142737	1.907972502	1.894184894	1.871188767	1.890670953	1.832195844	1.834775893	1.863991492	1.8614293	1.867439341	1.896529892	1.889520454	1.901910627	1.877610136	1.903318112	-0.2998946729	-0.2336765146	-0.2260356821	-0.1566994622	-0.08277123495	0.02218617832	0.1405284273	0.2184683211	0.1338066593	0.03514320953	-0.04743015334	-0.1113963863	-0.142299936	-0.1398316474	-0.1133150138	-0.07520553173	-0.0386780226	-0.01925295429	-0.01797654027	-0.0183510625	-0.01286773548	-0.004277509268	0.009983872711	0.02746878544	0.04099809795	0.02918299263	0.009540332264	-0.008393517039	-0.02401019692	-0.03646043403	-0.03978056928	-0.03629598646	-0.03111829312	-0.02316917903	-0.01921151073	-0.02245715082	-0.0218793172	-0.02839619066	-0.03760441649	-0.05021304036	-0.06537218157	-0.08327550479	-0.1038650007	-0.1274529062	-0.1537918894	-0.181894641	-0.2023828815	-0.2168016358	-0.2288028337	-0.2382244849	-0.2437643281	-0.2474027619	-0.2502361089	-0.2566225104	-0.2668266838	-0.2840440002	-0.3010981784	-0.3158551187	-0.324306669	-0.3288995611	-0.331953866	-0.3402833591	-0.3631790425	-0.3954664641	-0.4365480424	-0.4881078916	-0.5488429517	-0.6190233622	-0.7011740011	-0.7961916196	-0.9129127394	-1.055815943	-1.225507505	-1.418639119	-1.617740371	-1.816124015	-2.002146837	-2.1553257	-2.27826715	-2.38994722	-2.468047757	-2.527767698	-2.572402057	
1601494	2.673312297	2.690380735	2.707457671	2.727249792	2.734696281	2.743175961	2.739994725	2.744110375	2.73044031	2.726078995	2.721479857	2.710783757	2.692056176	2.685927806	2.671380763	2.662985891	2.645095877	2.631227993	2.61971593	2.605384986	2.593670595	2.572684699	2.55855157	2.543896281	2.53047293	2.512976656	2.498958372	2.476567243	2.465957971	2.451996268	2.428424863	2.416394768	2.40231901	2.385483635	2.372533155	2.363616904	2.340581074	2.327290513	2.314976934	2.296540555	2.288376769	2.26839832	2.256216372	2.247745741	2.235904609	2.229084128	2.220377908	2.204188716	2.19334081	2.181738344	2.167493721	2.141290568	2.150844441	2.131463227	2.113686905	2.10231678	2.095071473	2.083037835	2.064254342	2.077494493	2.060545126	2.040651087	2.039228456	2.014402033	2.009239007	1.988789463	1.98183906	1.956425914	1.936869651	1.916889895	1.902305448	1.879988502	1.896662736	1.839139269	1.842343197	1.872386745	1.869312812	1.873671198	1.902478047	1.895404067	1.909131634	1.885158384	1.90921195	-0.2183763751	-0.1350602554	-0.1650384934	-0.1485666436	-0.06024805453	0.02825058776	0.1376340112	0.2336944988	0.1859248088	0.06956445054	-0.01290392676	-0.08205137639	-0.1230111725	-0.1259962615	-0.107361445	-0.07266925867	-0.03277356319	-0.01087741422	-0.009109523588	-0.01448612772	-0.007150822098	0.00131022296	0.01349276193	0.02682286669	0.04277631646	0.03704747744	0.01795108115	2.433304274e-05	-0.01757630644	-0.02960442977	-0.03696102843	-0.03492630128	-0.02951610081	-0.02208677357	-0.01805951827	-0.01938160279	-0.02002132666	-0.0277036032	-0.03634544308	-0.04963163704	-0.06414517489	-0.0823057446	-0.1039706004	-0.1279647985	-0.1529486518	-0.1800530187	-0.2001069295	-0.214248731	-0.2270780718	-0.2367426117	-0.2429108147	-0.2471380774	-0.2494600617	-0.2567055471	-0.2662857298	-0.2828947195	-0.2999575082	-0.3154962796	-0.3241865404	-0.3293221506	-0.3321071648	-0.3386304616	-0.3597308819	-0.3928977158	-0.4336366114	-0.4848973759	-0.5467027458	-0.6182425589	-0.7005728736	-0.7966226806	-0.9118933262	-1.054627375	-1.224130089	-1.417439254	-1.616352214	-1.815394146	-2.002137024	-2.155348132	-2.275606775	-2.382690136	-2.461426242	-2.521672352	-2.565023731	
1601745	2.65515045	2.677360441	2.696603555	2.718056954	2.73171133	2.735465302	2.73332522	2.735763813	2.72592275	2.72354637	2.713858063	2.70232217	2.684369975	2.68099853	2.666589792	2.658074529	2.639146113	2.625985282	2.615514607	2.603077839	2.59124114	2.570363444	2.555803624	2.540701658	2.527770091	2.510796402	2.497005002	2.474319657	2.463278622	2.449853834	2.426773396	2.414177869	2.399600599	2.381941435	2.369173221	2.360405733	2.335580483	2.321876979	2.310115185	2.292026014	2.283144902	2.263674311	2.251633383	2.242849696	2.230817946	2.224230644	2.215589227	2.198617287	2.188275643	2.176964216	2.162051922	2.135959727	2.145217023	2.126181602	2.107437193	2.096521128	2.088766648	2.075649738	2.05757233	2.069976384	2.051925234	2.034311645	2.032268531	2.006943645	2.001839413	1.981355953	1.974577851	1.950278646	1.930567511	1.910191678	1.895315961	1.873012503	1.891299066	1.834722517	1.836495065	1.866729753	1.861379173	1.867412016	1.896532732	1.890426572	1.901946553	1.877596551	1.902768654	-0.198542341	-0.08490878999	-0.1437311882	-0.1213546415	-0.07624908583	0.02853150582	0.1313041539	0.2259615272	0.2075788638	0.08914937929	0.000784694009	-0.06332272453	-0.1119815123	-0.1224854814	-0.1077347456	-0.07497947893	-0.03703113091	-0.01278635256	-0.006501268159	-0.009985897595	-0.007950837854	0.001098393166	0.0111406822	0.02537394396	0.04100219127	0.04138709879	0.02018022782	0.00276315725	-0.01375368738	-0.02761601321	-0.03564459608	-0.03487990968	-0.03020739286	-0.02254173887	-0.01796295238	-0.01894051331	-0.01971623878	-0.025383372	-0.03393261217	-0.04701900835	-0.06313090602	-0.08154392327	-0.1031821953	-0.1277577381	-0.151098456	-0.1771381956	-0.1976910578	-0.2116632979	-0.2241622205	-0.2348144991	-0.2412142032	-0.2464346987	-0.2489688775	-0.2555324946	-0.2652212776	-0.2806140076	-0.299015832	-0.3139419159	-0.3230736806	-0.3281201142	-0.3321429666	-0.3377917491	-0.3570761072	-0.3895027895	-0.4304927548	-0.4823620708	-0.5431390245	-0.6161569299	-0.6997315126	-0.7947868298	-0.912309732	-1.051752533	-1.221079444	-1.415017024	-1.614388355	-1.813876342	-2.00164035	-2.15581046	-2.273593465	-2.377052005	-2.453990936	-2.51451146	-2.557395346	
1601995	2.641575217	2.680468066	2.696603539	2.707605157	2.72275692	2.729592551	2.72521765	2.724814108	2.718538867	2.713504586	2.705351213	2.69469078	2.678202483	2.674681924	2.657254338	2.647955715	2.63275056	2.617819126	2.606749451	2.59351545	2.579625934	2.561234379	2.546395372	2.531589607	2.517632429	2.499971711	2.486027675	2.463657584	2.452251755	2.438106415	2.415541016	2.402929895	2.388920798	2.371463214	2.35882409	2.349446848	2.328124128	2.314564528	2.30300857	2.285005008	2.276115654	2.256554254	2.244045202	2.235883301	2.223788643	2.217483816	2.208477316	2.191261729	2.180501287	2.169554201	2.154942557	2.128723072	2.138735178	2.118969301	2.101466673	2.089689465	2.082955359	2.070587061	2.051419624	2.064649847	2.047147702	2.028653185	2.02708536	2.002226114	1.997170824	1.976299577	1.969444356	1.944069904	1.924102176	1.904800107	1.889891791	1.868320496	1.884799628	1.828161552	1.831007892	1.860483945	1.85787406	1.86315537	1.890169614	1.882746525	1.896651201	1.870037489	1.897430562	-0.2266933366	-0.1279691338	-0.143102511	-0.1345770877	-0.08007887125	0.01201473997	0.1080113716	0.2208793396	0.1984374646	0.08969308876	0.007367246281	-0.06449929737	-0.1148769566	-0.1251032426	-0.1095361066	-0.07735145453	-0.03965185097	-0.01428907752	-0.008555083869	-0.01148683351	-0.00909921706	-0.001647487476	0.008318327365	0.02320358372	0.0383742637	0.04138232325	0.02026136441	0.003267079299	-0.01432053758	-0.0280563566	-0.03620355798	-0.03492474821	-0.03080455533	-0.02385909193	-0.01812162217	-0.0194416074	-0.02087974202	-0.02657379605	-0.03459990469	-0.04818410611	-0.06369566535	-0.08300583553	-0.1043881767	-0.1290330671	-0.1522980701	-0.1770401698	-0.197735298	-0.211236224	-0.2244755028	-0.2348512915	-0.2426114189	-0.2476944499	-0.2501824922	-0.2571383995	-0.2657153434	-0.2817166278	-0.2993212816	-0.3152128434	-0.3245312209	-0.3299056536	-0.3335899734	-0.3385890638	-0.3578769162	-0.3898584209	-0.4312051715	-0.4825356383	-0.5449297065	-0.6164754041	-0.7011740011	-0.7974745618	-0.9121159279	-1.053431584	-1.222602411	-1.416103466	-1.615512889	-1.816703942	-2.003399113	-2.158194461	-2.276817932	-2.376337107	-2.455566031	-2.514126509	-2.558466968	
1602244	2.623515928	2.665643885	2.676059065	2.695932513	2.712758866	2.714962383	2.711146949	2.71129078	2.707787587	2.704972993	2.696415918	2.684253464	2.66587021	2.662844829	2.644686951	2.6388004	2.620376907	2.606082086	2.593899521	2.581604871	2.568579936	2.548838415	2.532496327	2.519089317	2.504138683	2.487760925	2.475076073	2.450953412	2.440398727	2.426849768	2.402278283	2.391454856	2.376684966	2.359460622	2.347912679	2.337668898	2.312723263	2.299029329	2.28733317	2.26993364	2.260551565	2.240923242	2.228496927	2.220083118	2.208491557	2.201534598	2.193420456	2.176663931	2.165741572	2.15551604	2.140926278	2.113793633	2.124521986	2.104333742	2.085913179	2.075525183	2.067918798	2.055497539	2.037938638	2.049964349	2.03318804	2.014688984	2.012382117	1.987295092	1.983149019	1.962001151	1.955342243	1.930587517	1.90980851	1.889513932	1.876017488	1.85416967	1.87096639	1.81288189	1.816303532	1.848256224	1.843032828	1.849049116	1.877889385	1.869678118	1.882343627	1.860483295	1.885626279	-0.09615386243	-0.01218366929	-0.07549956388	-0.07531963833	-0.02178342696	0.058410248	0.1577666583	0.2567481352	0.2383863067	0.1136676306	0.02836801679	-0.04760474884	-0.09580280203	-0.1105809251	-0.09461316137	-0.06469954697	-0.02453884249	-0.0005039402474	0.003203327816	-0.001740589089	0.001212534164	0.007942717078	0.0176760284	0.03135435556	0.04794009377	0.04650866803	0.02576168352	0.008125917193	-0.008426084666	-0.02329245179	-0.0311285683	-0.03091381356	-0.02783964293	-0.01932404208	-0.01485072494	-0.01559796754	-0.02000069218	-0.02521374658	-0.03393632477	-0.04714179021	-0.06297047975	-0.08203457723	-0.1037086958	-0.1281166747	-0.1512525842	-0.1762164226	-0.1962999383	-0.2107450453	-0.2233293005	-0.2341453943	-0.2417788886	-0.2463885735	-0.2494851869	-0.2560814759	-0.2647650078	-0.2802910966	-0.2987462499	-0.3138900404	-0.3232450971	-0.3287341584	-0.3321053161	-0.3373767686	-0.3557449118	-0.3886663505	-0.4292299865	-0.4806864074	-0.5424992577	-0.6152888528	-0.6987268434	-0.7957650033	-0.9110938544	-1.052943808	-1.219960111	-1.413172426	-1.613709067	-1.814479733	-2.001184479	-2.156495947	-2.273081905	-2.372049398	-2.452627359	-2.510666416	-2.554868532	
