Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
2353699	18.35765916	18.35594763	18.21653682	18.70633843	18.64160392	18.79555325	18.59208697	18.91224619	18.72149465	18.75458516	18.88476179	19.01034535	18.79406021	18.98848998	18.97357867	19.04229705	19.16750735	19.19208386	19.18338008	19.26870399	19.36478147	19.34724602	19.39580772	19.43519998	19.45420585	19.55329958	19.52721222	19.62315514	19.66841414	19.70578297	19.76416417	19.77586831	19.8317755	19.83258615	19.89587763	19.92586127	19.94762052	20.00803165	19.98701277	20.01589428	20.0598306	20.05523629	20.09333935	20.12827454	20.13237276	20.16378019	20.19412759	20.19263027	20.24289846	20.26567657	20.28691754	20.29983959	20.34388248	20.35476457	20.36985267	20.40434064	20.48568151	20.51056968	20.50247133	20.57081195	20.58383884	20.60693244	20.59912546	20.60843813	20.5809861	20.5626387	20.57507077	20.57813317	20.61699672	20.50640978	20.53908878	20.52962201	20.5524883	20.50808724	20.46925054	20.6040159	20.57892263	20.69561105	20.48471058	20.59915211	20.78971778	20.78091738	20.67614724	1.186809391	1.276594447	1.089543043	0.6689774144	0.3721096601	0.1668752412	0.02928185765	-0.02856767881	-0.03514233847	-0.008041931091	0.03408819928	0.06318075153	0.06972177722	0.05944596591	0.04962135147	0.05569865498	0.06440446952	0.08014516563	0.1011450947	0.1121686784	0.08511691212	0.06205509743	0.03842168689	0.01597141414	0.0008564962936	-0.005002922782	-0.002178069868	0.00408776324	0.01251289302	0.01228082503	0.009584083248	0.006610483702	0.005673086323	0.006408150141	0.009507377435	0.01431417161	0.009656277219	0.00343568985	0.001643070384	-0.01004159349	-0.03409686483	-0.06209427151	-0.09602313177	-0.1327863462	-0.1647355274	-0.1870306303	-0.1984140434	-0.2021620477	-0.2048428099	-0.2106094516	-0.2168495795	-0.2229920713	-0.2282176046	-0.2365480423	-0.2440979846	-0.2540563036	-0.2700018474	-0.2902106662	-0.3063593604	-0.3212692269	-0.3367446246	-0.3529205056	-0.3690118313	-0.3922023212	-0.4208864203	-0.4586628728	-0.5121900524	-0.580736726	-0.6646489114	-0.7628890403	-0.8804366452	-1.016999012	-1.172781956	-1.360021565	-1.568566766	-1.782237292	-1.98737531	-2.168725814	-2.310721045	-2.407402517	-2.464297956	-2.494475383	-2.506737467	
2353949	18.35009283	18.11033103	18.21653683	18.34245299	18.63969084	18.26308438	18.5920893	18.69724378	18.71813671	18.67110873	18.80856955	18.868353	18.85310659	18.93077419	18.91997786	18.99321691	19.07606954	19.02411843	19.14530192	19.19380642	19.29422437	19.28149348	19.33426905	19.37649223	19.42622927	19.42183422	19.52642121	19.52626528	19.59861026	19.68339878	19.6801637	19.73526586	19.77394429	19.85060112	19.85947889	19.89123022	19.84917111	19.91055153	19.93937386	19.96929273	19.98334715	20.00989847	20.03341387	20.06843763	20.07319893	20.10508791	20.14983131	20.16356343	20.18420402	20.20680505	20.24218785	20.26877857	20.31237671	20.33872581	20.33692045	20.37100866	20.41552433	20.45609937	20.48358455	20.55090186	20.56305391	20.60693304	20.59894838	20.5603472	20.50566828	20.53570332	20.54532103	20.54724598	20.54905013	20.4710433	20.49982716	20.48485032	20.55158449	20.45534743	20.46993339	20.53444979	20.35456646	20.60999571	20.57460341	20.50276283	20.57772619	20.66773822	20.55967449	1.084798494	1.162276915	0.9758291188	0.5444856685	0.2793688013	0.09230093109	-0.02662254542	-0.07111826348	-0.06866908179	-0.02579801425	0.01489847645	0.04766057304	0.04912355428	0.03621430241	0.03624059294	0.04282707279	0.05528822388	0.07466804512	0.09543092262	0.09858703561	0.07460482175	0.0513965184	0.02718298812	0.007320202528	-0.00613990093	-0.01044431108	-0.006350928822	0.002727426643	0.009076905457	0.008758402683	0.005310048617	0.003347906678	0.002724608544	0.004031944924	0.008757113024	0.01273982981	0.002703548638	-0.0007444547345	-0.004162647405	-0.01762279283	-0.0412297593	-0.06929440157	-0.1027647399	-0.1385749206	-0.1707848411	-0.1920202162	-0.2025366554	-0.2059728997	-0.2094240571	-0.2158438141	-0.2215565776	-0.2271229293	-0.2326073382	-0.2403505486	-0.2478591688	-0.2578522488	-0.2749776623	-0.2962721962	-0.3124602613	-0.3277785361	-0.3423791091	-0.3579919023	-0.3742363806	-0.3974840833	-0.4253876508	-0.4642444963	-0.518207935	-0.5872646022	-0.6711373068	-0.7688125552	-0.8873771489	-1.023722397	-1.180010699	-1.371070544	-1.579377494	-1.792948986	-2.000360582	-2.181596989	-2.323229627	-2.419403706	-2.475946897	-2.504692951	-2.519537032	
2354198	19.02965613	18.11656622	18.42432353	18.52025962	18.81063035	18.51958282	18.47758183	18.69850979	18.71925642	18.7555861	18.88566077	18.93873349	18.91684282	18.98849042	19.0272709	19.04399682	19.0760693	19.23532861	19.22495559	19.23149523	19.29498664	19.38016879	19.42760359	19.46503518	19.48267227	19.58023667	19.57705449	19.64837223	19.66889058	19.75047676	19.76501281	19.81647858	19.83196734	19.86961396	19.89482782	19.94345942	19.91442588	19.94361082	19.98716427	20.00044759	20.02906175	20.0249077	20.06340216	20.0834149	20.11753111	20.13426046	20.17952515	20.19288949	20.21350791	20.25116762	20.27190878	20.28467561	20.344151	20.37046325	20.38621323	20.4050438	20.45059405	20.49287058	20.52144754	20.57065483	20.60521702	20.60642354	20.62174026	20.60862534	20.58138014	20.56346678	20.60459731	20.60880765	20.58228305	20.54337093	20.58009853	20.53048366	20.55279112	20.50872224	20.59267905	20.60401655	20.50196307	20.69561221	20.57503268	20.5996043	20.57961607	20.55863949	20.67667175	1.050927857	1.169445652	0.9684651359	0.5494119329	0.2835493254	0.09229990078	-0.01770641995	-0.07612328221	-0.06376973571	-0.02962273944	0.00990986746	0.04321130736	0.04945684243	0.03751861966	0.03505884623	0.04161159826	0.05418263038	0.07249535072	0.09484232027	0.1006152186	0.0751877262	0.05076104615	0.02698151295	0.006223982584	-0.006652148156	-0.01062760115	-0.007078418786	0.001025087914	0.01011476448	0.00748178336	0.004882469224	0.003015151811	0.001673434418	0.004623457803	0.00769312446	0.01181890923	0.00261999262	-0.001936144889	-0.003271919336	-0.01802765008	-0.04184332592	-0.06999997032	-0.103810704	-0.1398457269	-0.1710304552	-0.1922078005	-0.2029122979	-0.2063404189	-0.2096128931	-0.2157934204	-0.2220121773	-0.2275775828	-0.2326610285	-0.2405413515	-0.2474226309	-0.257909011	-0.2757639364	-0.2962140426	-0.3125221003	-0.3278427463	-0.3432616435	-0.3583502783	-0.3748904463	-0.3975596041	-0.4262192666	-0.4648357621	-0.5195804288	-0.5874326948	-0.6712340704	-0.7696590468	-0.8880287588	-1.023114696	-1.181383563	-1.370244362	-1.580071642	-1.793528017	-2.001282848	-2.182105244	-2.322183486	-2.420323948	-2.4765254	-2.505511149	-2.520392091	
2354448	18.36143922	18.11344954	18.21915035	18.71078618	18.48854762	18.65518868	18.59497414	18.80391674	18.72149517	18.75358533	18.81126439	19.08241918	18.91907108	18.98849027	18.97357877	19.04343031	19.12178385	19.19256365	19.22362525	19.30626349	19.29612994	19.34689081	19.42660346	19.49477478	19.48208092	19.55330022	19.60287747	19.64737023	19.71523612	19.72806754	19.80673398	19.79612204	19.83215805	19.86961371	19.89552805	19.94329109	19.94794117	19.97553403	20.0026159	20.0161891	20.05997442	20.07069737	20.10860019	20.12841012	20.16195798	20.19352057	20.23852538	20.22243025	20.27263891	20.28114769	20.31736626	20.3153269	20.3757715	20.38690019	20.38648802	20.40504366	20.46795586	20.49242938	20.52175154	20.57081226	20.625239	20.60744202	20.62262948	20.58534802	20.58236357	20.56305286	20.57507125	20.57881582	20.51561455	20.50641009	20.57982908	20.52962274	20.5521873	20.50998917	20.47061347	20.53408623	20.50234669	20.60999494	20.57546191	20.59915257	20.68399015	20.55963413	20.67614781	1.13504514	1.229142101	1.057683891	0.6250869861	0.3507851168	0.1428232232	0.01830371786	-0.04280106517	-0.04129288709	-0.009615898668	0.02908623255	0.05568898909	0.06604564835	0.05271773003	0.04874148007	0.0509046748	0.06382493458	0.07837298053	0.1011460303	0.1083143737	0.08453304125	0.05865198846	0.03372142584	0.0125262617	-0.001135704994	-0.005001734494	-0.002801864444	0.005193345745	0.01331219095	0.01265827265	0.008951199596	0.006822095443	0.005741491812	0.00703879317	0.009852056151	0.01479133684	0.003281138828	-0.0008777368406	-0.003256624094	-0.01686962114	-0.0398290326	-0.06848638636	-0.1019821975	-0.1381190337	-0.1699908727	-0.1909950114	-0.2022020664	-0.2055937411	-0.2092016633	-0.2149475617	-0.2212573784	-0.2269604515	-0.2321761113	-0.2397269454	-0.2471789984	-0.2572216996	-0.2747908795	-0.2949462964	-0.3114375663	-0.3271111964	-0.3414624507	-0.3572959479	-0.3735576266	-0.396628514	-0.4244162156	-0.4630516621	-0.5177005675	-0.586446892	-0.6699020266	-0.7678237568	-0.885772513	-1.022026372	-1.17883743	-1.367696071	-1.576570878	-1.79041502	-1.997651288	-2.178430602	-2.31830532	-2.41773835	-2.473041779	-2.50447049	-2.515491727	
2354699	18.06122784	17.88169678	18.21392159	18.34245173	18.19020291	18.25977206	18.47758067	18.69597732	18.5374064	18.58929645	18.66130263	18.6658163	18.8545917	18.81580144	18.86768938	18.94529791	18.98513871	19.02363828	19.14308396	19.15768693	19.15783914	19.24971978	19.30351658	19.31862246	19.37113766	19.44677482	19.50081363	19.52676525	19.59813374	19.63921745	19.74252034	19.71531491	19.79159981	19.81356306	19.85912764	19.90800383	19.86498342	19.91101626	19.92386861	19.95417212	19.98291621	19.99480445	20.018571	20.03905173	20.07306521	20.10456167	20.12086965	20.13444772	20.18394505	20.19199623	20.22721515	20.23860664	20.28151536	20.30696942	20.32103323	20.35374451	20.39767105	20.43834879	20.46554435	20.49206304	20.52276906	20.56392142	20.53151842	20.51338244	20.505471	20.53590966	20.54532031	20.54701783	20.51561426	20.50691751	20.42058481	20.44199362	20.4061128	20.45502937	20.40909947	20.46607141	20.50157814	20.52578092	20.48428126	20.69792279	20.5786706	20.55863848	20.55862598	1.301177465	1.3481223	1.143034266	0.6800300251	0.3849247286	0.1840216043	0.03773590882	-0.01666569809	-0.02537355318	0.004602676411	0.04674564611	0.07463866272	0.07741240821	0.0638900275	0.0600942752	0.0623624433	0.07043207426	0.0861577071	0.1088641861	0.1151780002	0.08941838525	0.06515889772	0.03861447425	0.01738807967	0.002945669391	-0.0007198813871	0.0006474857629	0.007588172039	0.0159551605	0.01408297127	0.01203509237	0.007448953874	0.008022403	0.007937741894	0.01176308713	0.01598016279	0.005834719654	0.001391408242	-0.0009144102686	-0.01487881813	-0.03713259213	-0.0660509982	-0.0997879193	-0.13547759	-0.1682596856	-0.189594594	-0.2004565095	-0.203973391	-0.2070914148	-0.2133724583	-0.219053984	-0.2245788373	-0.2304258367	-0.2383409801	-0.2456796174	-0.2554885796	-0.2725897006	-0.2932675358	-0.3094315098	-0.3244742269	-0.338996253	-0.3547090642	-0.3713473958	-0.3940027168	-0.423270615	-0.4614310363	-0.5145182209	-0.5843670384	-0.667331669	-0.7650260903	-0.8832554755	-1.019642342	-1.176034693	-1.364856313	-1.572917269	-1.787403846	-1.993367553	-2.173909104	-2.315824105	-2.411462014	-2.469141529	-2.499172067	-2.509731468	
2354948	18.35766311	18.35283011	18.41909478	18.70634137	18.48472327	18.65187781	18.36490065	18.80518282	18.62617943	18.83780033	18.80856996	18.8683527	18.91758723	18.9300958	18.92059812	18.99265039	19.12126572	19.10649766	19.14352863	19.2310851	19.25959323	19.34546887	19.39480943	19.40589806	19.42593424	19.47328566	19.526158	19.57417098	19.62142791	19.68317511	19.72141393	19.73566879	19.79255677	19.85023679	19.89500426	19.92569533	19.84885142	19.87883472	19.92341697	19.93867121	19.96836825	19.99494566	20.01870969	20.05338049	20.08787851	20.10482586	20.13538989	20.16343517	20.18420483	20.20641746	20.24192901	20.25399437	20.29678281	20.33872646	20.33692107	20.35416702	20.39795911	20.42038533	20.48373719	20.51168633	20.5430229	20.54258893	20.55428444	20.53716897	20.53015699	20.53549698	20.51730009	20.54588209	20.51561599	20.47078998	20.46014999	20.44199581	20.45371798	20.45534861	20.46993471	20.60292793	20.50196477	20.52619113	20.48342391	20.59825059	20.6830466	20.66823741	20.67457782	1.221753869	1.34501244	1.152561407	0.7084516854	0.4148617737	0.2081553905	0.06083894655	-0.007641373394	-0.01431238891	0.008446118876	0.04051078566	0.07481044863	0.07725901915	0.06488984124	0.05995070591	0.06423176247	0.07114862419	0.08373964108	0.1060584969	0.1152848344	0.0935205477	0.06953894498	0.04096779444	0.020291902	0.005038479783	-0.0007163167905	0.001465305234	0.007590741864	0.01587503078	0.01581229575	0.0118187525	0.009900172474	0.007264410482	0.009485167103	0.01142287876	0.01541852683	0.006239962061	0.001640016565	-0.0009509361544	-0.01249072379	-0.03617171987	-0.06452922998	-0.0977982244	-0.1349694901	-0.167015083	-0.1886680026	-0.2002599648	-0.203932108	-0.2067768393	-0.2125039283	-0.2181076967	-0.2245442647	-0.2300173664	-0.2381462413	-0.2455386296	-0.256008217	-0.2706606268	-0.2918747319	-0.307909319	-0.3227929439	-0.3381555401	-0.3538340548	-0.3705853732	-0.3931872748	-0.4229199311	-0.461228646	-0.5144100961	-0.5822946716	-0.6660869503	-0.7644888436	-0.8827934806	-1.020467736	-1.175655402	-1.362026771	-1.570246723	-1.783839328	-1.989887333	-2.170886957	-2.313001986	-2.410522223	-2.467200207	-2.497952135	-2.510335145	
2355197	17.78903416	17.88169638	18.02398969	18.51580608	18.48854668	18.38510949	18.36345273	18.69724372	18.44724997	18.58929591	18.66220073	18.86672615	18.79183124	18.75917723	18.76387905	18.99321662	18.94145827	19.02267925	19.06629837	19.15809759	19.18968685	19.21713503	19.30351608	19.34666798	19.39844112	19.44649484	19.47589083	19.52651418	19.57568636	19.6383199	19.6795263	19.69566431	19.75389464	19.7772301	19.82322089	19.87385635	19.81662117	19.86299121	19.89289059	19.92352017	19.96836683	19.96520446	20.00364559	20.03918645	20.05883868	20.1045612	20.13512839	20.13457628	20.18420268	20.20654543	20.24218678	20.23860624	20.29691499	20.32261307	20.33774445	20.35430649	20.43259006	20.43849549	20.48403995	20.53140261	20.54367188	20.56392112	20.57628441	20.56090672	20.55539225	20.53508164	20.57485313	20.51636584	20.51561369	20.50742472	20.4987488	20.4848485	20.50280406	20.45471169	20.47027168	20.53335924	20.5785382	20.52496423	20.57374226	20.59960337	20.57961504	20.55863747	20.67562323	1.19554436	1.289730863	1.104747911	0.6744955842	0.3804590041	0.1701473092	0.03823707937	-0.02381218776	-0.02717981191	-0.002404168543	0.03690838912	0.06873473673	0.07100160629	0.05814102013	0.05241738921	0.05863249252	0.06790302303	0.08232285391	0.1032482293	0.1118561195	0.08735396685	0.06355523649	0.03871252532	0.01603386404	0.00187939753	-0.003537451178	-0.0003589636224	0.005707707976	0.01403318433	0.01348136623	0.01020513546	0.007255924124	0.006477855928	0.007602770226	0.01025964143	0.01452177633	0.006127483864	0.001201293102	-0.001987928152	-0.01435464669	-0.03780789425	-0.06637690564	-0.09968387985	-0.1359920985	-0.168060093	-0.1897409546	-0.2013108693	-0.2047729838	-0.2077946521	-0.2135093638	-0.2195936332	-0.2253024774	-0.2306966987	-0.2388862657	-0.246363099	-0.255929438	-0.2728448595	-0.2930335995	-0.3096375348	-0.3245593566	-0.3400302439	-0.3553067025	-0.3716112473	-0.3952355235	-0.4231941914	-0.4623339167	-0.5154613492	-0.5847640197	-0.6679528407	-0.7662204339	-0.8845171644	-1.020717138	-1.177703993	-1.364734248	-1.574306495	-1.786847068	-1.994004244	-2.174741969	-2.317068547	-2.414043881	-2.470512799	-2.500810801	-2.512076916	
2355447	17.78525974	18.1040865	18.02398971	18.1722158	18.1902048	18.38676897	18.36490065	18.39076693	18.44837238	18.51208858	18.66220182	18.60077362	18.67061265	18.54290951	18.66511476	18.80270488	18.81119968	18.90132448	18.95166097	18.9798815	18.99320907	19.09248272	19.15480207	19.15076758	19.2105262	19.29235292	19.33032775	19.38565045	19.44060617	19.50927801	19.51602877	19.5585958	19.64216851	19.66875237	19.71893944	19.77199032	19.80052611	19.8475243	19.89243935	19.90798953	19.93829292	19.9504183	19.9889141	20.009884	20.05844129	20.08999112	20.12074086	20.13432037	20.15511379	20.20654683	20.22708669	20.23887148	20.29664886	20.30670064	20.32103446	20.33781609	20.38075478	20.42053236	20.46524124	20.51137113	20.52260722	20.52119895	20.55375076	20.51319659	20.50507854	20.48236976	20.54575662	20.51614041	20.4824542	20.50691844	20.45880423	20.48456449	20.45432157	20.40268455	20.40910211	20.46462001	20.50234881	20.52659898	20.48385367	20.50186038	20.57772697	20.55864151	20.55915154	1.199917395	1.317350332	1.068508648	0.6311012088	0.3466145183	0.1567919286	0.02084857201	-0.02828677639	-0.0333410087	-0.0008170978344	0.03890532708	0.06587594384	0.06828609438	0.0558483656	0.05050721353	0.05770571511	0.06680400912	0.08309281579	0.1038430527	0.1107828643	0.08491424088	0.06002616915	0.03578016405	0.01268710012	-6.934445521e-05	-0.002781025183	-0.0004418742496	0.006567941944	0.01339729795	0.01386169161	0.01063564401	0.006876170055	0.006168736159	0.007967048099	0.01117044486	0.01541852683	0.006072859777	0.001072493094	-0.00211091198	-0.01545519442	-0.03842479272	-0.06680389595	-0.100359513	-0.1364411351	-0.1685986538	-0.1900271937	-0.2009198418	-0.2049075308	-0.20815056	-0.2134021568	-0.2198058126	-0.2258026943	-0.2311480277	-0.2390976999	-0.246275448	-0.2561160752	-0.273616372	-0.2934498219	-0.3102863792	-0.3256215174	-0.3406890357	-0.3558269646	-0.3720775746	-0.3949720546	-0.4233760617	-0.4628343201	-0.5154694563	-0.5850445156	-0.6687546465	-0.7662114965	-0.884053057	-1.0216516	-1.176557787	-1.365678614	-1.575440226	-1.788167876	-1.99589498	-2.177395273	-2.318116316	-2.412934204	-2.470500719	-2.50039027	-2.51310623	
2355698	17.78147498	17.88481608	18.01614399	18.34245257	18.04983826	18.13668613	18.14718618	18.39076689	18.27925284	18.43441515	18.44706625	18.47459281	18.49614376	18.5442667	18.56692854	18.57665581	18.7269851	18.743961	18.76942367	18.9440143	18.89758551	18.97126029	18.9830129	19.04265161	19.13285306	19.16906143	19.18860723	19.27257766	19.33184452	19.38426706	19.45668509	19.50218997	19.55005716	19.61577046	19.66754558	19.72192437	19.73645869	19.78502207	19.83135168	19.84805164	19.89316861	19.90624026	19.9309309	19.98025146	20.01514892	20.0467215	20.10627351	20.12016306	20.15511272	20.16267	20.19795462	20.22367293	20.28124793	20.29125274	20.32075861	20.33767499	20.39795846	20.43879017	20.4465269	20.49222094	20.50310547	20.54241856	20.57664101	20.51375622	20.48015563	20.56243236	20.54575567	20.54588109	20.51537504	20.50641024	20.49928857	20.48427607	20.50250375	20.40268297	20.40910035	20.39811709	20.57853989	20.52537376	20.39679601	20.5991528	20.57867111	20.55963464	20.55862654	1.208627757	1.307108605	1.087876989	0.6310896903	0.346551461	0.1532147836	0.023918121	-0.03331601705	-0.02692198282	-0.002626011545	0.03890269022	0.0630109344	0.06844392919	0.05600273552	0.05153672741	0.05677185959	0.06719237436	0.08297111445	0.1054648877	0.1102421787	0.08394877226	0.05992243175	0.03479974168	0.01252674134	-0.000906454389	-0.003924350065	-0.001084971585	0.007072631694	0.01411441012	0.0125824854	0.009999800483	0.00642018754	0.005607296681	0.007862699072	0.01094894584	0.0161006822	0.005090381136	0.0002573734679	-0.002222909253	-0.01592800435	-0.03887122588	-0.06675282154	-0.1001522189	-0.1363428997	-0.1685040298	-0.1903198777	-0.2012062984	-0.2043902187	-0.2080515694	-0.2136759354	-0.2201804785	-0.2256195999	-0.2311508856	-0.2391284854	-0.2464964203	-0.2563390266	-0.272948501	-0.2939353124	-0.3103508347	-0.3257916145	-0.3406927147	-0.356052	-0.3716075048	-0.3954875998	-0.4239595137	-0.4624939999	-0.5155754866	-0.585063962	-0.6683613328	-0.7665311366	-0.8841795074	-1.020712582	-1.177562029	-1.366471794	-1.574340282	-1.788032997	-1.995900333	-2.175579798	-2.318645682	-2.413679654	-2.469929849	-2.501410721	-2.514190194	
2355948	17.78903754	17.88169757	18.01876094	18.00892698	18.04792547	18.13668684	18.36201244	18.39076691	18.27813339	18.35822291	18.51753227	18.5359587	18.55295641	18.49129984	18.71480473	18.70961323	18.76731223	18.82115482	18.84194159	18.94483746	18.99244562	19.06147492	19.09649619	19.15139464	19.18476275	19.26755318	19.30565417	19.34043599	19.39617338	19.46717197	19.47622684	19.52049975	19.56858038	19.63317087	19.66737108	19.75495213	19.76804512	19.80055655	19.83105022	19.84761057	19.87809457	19.90610033	19.94545035	19.96605566	20.00046882	20.03222791	20.07762677	20.10567183	20.12623226	20.13355534	20.18275717	20.19344698	20.23513902	20.27546254	20.28904287	20.32097154	20.38104152	20.40249959	20.44591881	20.47285076	20.50278077	20.52102887	20.53062966	20.48973581	20.5058652	20.53549661	20.51729961	20.51613991	20.54857083	20.46952051	20.45907268	20.44142132	20.45492433	20.45503095	20.40842004	20.46534599	20.50196392	20.6099961	20.66699146	20.50276306	20.68210101	20.66773873	20.55967478	1.19559358	1.296929821	1.00540839	0.5659651098	0.2960891284	0.1194540009	-0.006579113865	-0.04724566177	-0.04565043174	-0.01164386263	0.03409149557	0.05746786762	0.05805433875	0.04454246361	0.04329047422	0.05104782562	0.06298493495	0.08244551721	0.1031405474	0.1050009353	0.07810691043	0.05352704589	0.02942410254	0.00892490818	-0.004566384773	-0.006076194447	-0.003077273435	0.005710277929	0.01299386152	0.01093524521	0.007197856848	0.004919616603	0.004937862952	0.006975629791	0.01029220261	0.01473316395	0.00416971839	0.0008257480401	-0.002166907712	-0.01726078779	-0.04038696954	-0.06870039286	-0.1019280523	-0.1377129852	-0.1693428647	-0.1905156747	-0.2017343885	-0.204718536	-0.2085130727	-0.2142168651	-0.2205312819	-0.2258862038	-0.2312841572	-0.2388551237	-0.2462769756	-0.2565308274	-0.2749522317	-0.2954845995	-0.3115781933	-0.3273382362	-0.3414596914	-0.356595087	-0.3722373705	-0.3953205391	-0.4237068751	-0.4626884889	-0.5169608141	-0.5855632538	-0.6692951206	-0.7668595343	-0.8836167119	-1.020247408	-1.177442222	-1.368376092	-1.577971863	-1.791898543	-1.998431507	-2.179417211	-2.320065047	-2.413867511	-2.470328773	-2.500196425	-2.515264812	
2356197	17.78147554	18.10720968	18.01876094	18.17443861	17.91231895	18.13337248	18.14574298	18.29690994	18.27813313	18.43241442	18.24714032	18.34987874	18.38420348	18.43968608	18.56692859	18.48969592	18.64450819	18.66824777	18.73342448	18.84311523	18.86583183	18.88269604	18.92779005	18.96344142	19.0318777	19.07295087	19.09717498	19.20584397	19.28882572	19.32387025	19.35978092	19.42681839	19.49650608	19.54620374	19.56670023	19.64062636	19.55141782	19.58807507	19.65191561	19.68641488	19.73358142	19.7628559	19.80202749	19.85189841	19.87315725	19.91940872	19.95050181	19.9788059	20.02650156	20.06199691	20.12457411	20.11950752	20.15910125	20.19809047	20.19403905	20.25539617	20.312524	20.36784501	20.39165799	20.43407357	20.46294279	20.50042982	20.53098531	20.48973566	20.45617494	20.50791274	20.45990853	20.48594869	20.48269313	20.43497992	20.49928895	20.48427644	20.45371687	20.40236652	20.40876021	20.67481507	20.57815628	20.52496617	20.66613182	20.59915303	20.68210076	20.66724049	20.55915069	1.118163606	1.226303928	0.8969303323	0.4962225394	0.2380425303	0.05552674813	-0.0460064532	-0.08051345277	-0.06404212928	-0.02423729142	0.01928698243	0.04623683214	0.04547081624	0.03197229337	0.03285030583	0.04361227133	0.05807222586	0.07631950949	0.09823253366	0.09709055366	0.06946343344	0.04597345845	0.02102713695	0.002079356927	-0.008128488925	-0.01014701665	-0.0056237883	0.003831920539	0.01003586978	0.007405600558	0.00497061785	0.002683399657	0.003037928561	0.005484515996	0.009571750791	0.01443594209	0.003625154271	-0.0002338330218	-0.002963983544	-0.01896748232	-0.04263765656	-0.07086413625	-0.1039141632	-0.139897606	-0.1703315706	-0.1916781176	-0.2022523323	-0.2059728997	-0.2092358971	-0.2156062264	-0.2218255394	-0.2273609443	-0.2322034134	-0.2401871548	-0.2467683961	-0.2575511535	-0.2762294226	-0.296976831	-0.3138714351	-0.3290965174	-0.3434106965	-0.3582131473	-0.3735014806	-0.3964029949	-0.4245088087	-0.4644906009	-0.517745645	-0.5888128094	-0.6706292071	-0.7682671382	-0.885891878	-1.02191268	-1.178717542	-1.372022377	-1.582184709	-1.796201659	-2.003193022	-2.182449304	-2.323410796	-2.418115338	-2.474392896	-2.502861967	-2.518478199	
2356447	18.0612301	17.66542868	17.83790964	18.16776309	18.04983889	18.01561833	18.1486306	18.20025471	18.27813339	18.35922304	18.37958757	18.35069239	18.32680151	18.49265738	18.51964408	18.57835552	18.52441565	18.66776894	18.66457803	18.77644729	18.77316396	18.88305206	18.87332824	18.91180682	18.98277909	19.02533404	19.09743939	19.14119911	19.20461232	19.26394321	19.32129146	19.3550307	19.42589906	19.46109544	19.50085544	19.54411792	19.49165193	19.52993163	19.57958111	19.61496479	19.64921488	19.69318651	19.71924167	19.76869745	19.80393807	19.85032261	19.8957186	19.93709672	19.9573221	19.99182588	20.03911625	20.0326796	20.08474536	20.12232211	20.14729927	20.1751918	20.229875	20.26379621	20.30075247	20.35871486	20.36417046	20.39669778	20.44311785	20.39743289	20.40670126	20.40367833	20.43249078	20.42579743	20.38504303	20.39999136	20.3816695	20.35482265	20.35907823	20.29878181	20.34984089	20.4649828	20.50196392	20.44371321	20.30948275	20.40818952	20.57867163	20.55814283	20.55915098	1.058634302	1.149753483	0.8181496075	0.4283854107	0.1806128157	0.01579235232	-0.07868642388	-0.09891989774	-0.08003646611	-0.03320725717	0.009911185927	0.03326419883	0.03403394506	0.02627237761	0.02479570713	0.03312142735	0.05360939892	0.07237424157	0.09624332584	0.08834758858	0.06316776417	0.03557063427	0.0157705479	-0.003012338709	-0.0116500889	-0.01441930473	-0.007353500626	0.0006023727529	0.00755929525	0.004708137253	0.001745498546	-0.000265667387	0.0005136275252	0.002746562431	0.00741275967	0.01256387041	0.002160273959	-0.001443540977	-0.005250178853	-0.02187309042	-0.04454286511	-0.07324345099	-0.1061062931	-0.141618701	-0.172217775	-0.1928809064	-0.2032863294	-0.2073649138	-0.2110705538	-0.2171978951	-0.2236757181	-0.2286997559	-0.2336549756	-0.2416264456	-0.2479947307	-0.2583459057	-0.2783713745	-0.2989708965	-0.315323669	-0.3307888335	-0.3452090121	-0.3601178994	-0.3747959076	-0.3976640973	-0.4263275999	-0.4665678138	-0.521128117	-0.5895243719	-0.6732121419	-0.7703020605	-0.8877246596	-1.024681469	-1.181282663	-1.376181498	-1.585698207	-1.800076277	-2.007299921	-2.187443409	-2.326589223	-2.420340084	-2.477698349	-2.507338689	-2.523801791	
