Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
823289	9.771159137	9.77561926	9.903875767	9.852695029	9.947006204	9.988563494	10.05179479	10.06307124	10.08755956	10.11973091	10.14193937	10.1606445	10.15005427	10.20722144	10.19517371	10.23201375	10.2165341	10.20412187	10.215976	10.21696814	10.23795717	10.21577206	10.21112353	10.22073602	10.22229197	10.20908965	10.19040794	10.16840523	10.20962464	10.20380131	10.17764501	10.18554292	10.17337486	10.13342217	10.13721426	10.12319773	10.05052095	10.0225821	10.00536714	9.957564922	9.942868146	9.910078297	9.862788902	9.816346656	9.795745039	9.742704881	9.734072343	9.683542976	9.68265335	9.684248148	9.653739736	9.583117781	9.656936922	9.578656498	9.560953232	9.502885802	9.504681516	9.443029794	9.399061679	9.465436792	9.364840799	9.325029275	9.332029046	9.223931612	9.222686001	9.169150606	9.106542502	8.912249909	8.7843798	8.638243341	8.484157378	8.339887953	8.21951026	7.85091207	7.679844853	7.533154768	7.366047695	7.238627498	7.182170715	7.076683944	7.053446587	6.97512426	7.06167403	0.6213738842	0.6227078941	0.577196546	0.5630252393	0.5253778466	0.5064286724	0.4825382004	0.4526019522	0.4306329677	0.4095800279	0.3871685904	0.3730924513	0.3593918448	0.3483505991	0.3342924302	0.3239399475	0.3144063078	0.3034445253	0.2954843708	0.2877454259	0.2791985812	0.2708263994	0.2642544559	0.2562288266	0.2491844507	0.2435431213	0.2363929815	0.231644826	0.2254438334	0.2180998412	0.2149120981	0.2104427087	0.2069391	0.2041338491	0.201765234	0.197820558	0.1895444157	0.1877426095	0.185946307	0.1828875762	0.1808516144	0.1781083659	0.1771546282	0.1757815388	0.173417688	0.1709085962	0.1686147481	0.1669286603	0.1660449578	0.1641129203	0.1631502176	0.1632723753	0.1631880257	0.1596633393	0.1613432854	0.1605714076	0.1600132318	0.1579677937	0.1585809079	0.1569098291	0.1535432341	0.1558349073	0.1557725203	0.1551786063	0.1555135629	0.1550389824	0.1546232776	0.154122862	0.1561256788	0.1585244614	0.1657819125	0.164368578	0.1705877221	0.1701167231	0.1710806337	0.1761785535	0.1773704405	0.1732077415	0.1666882452	0.1644352105	0.1606633428	0.1596338111	0.1575419279	
823540	9.703224173	9.74620016	9.812962773	9.867863284	9.931939876	9.957719975	10.01167725	10.05406467	10.06524856	10.10159166	10.12643199	10.13835982	10.15076494	10.19969271	10.20025238	10.22789046	10.2170324	10.2128573	10.22811652	10.22897928	10.24070485	10.22869744	10.22083645	10.22927551	10.23656156	10.21610868	10.20411494	10.18454964	10.22288677	10.2216437	10.1967115	10.20663006	10.19561032	10.15267738	10.16253459	10.14675469	10.07122233	10.04271264	10.02763269	9.978489814	9.961533003	9.925507095	9.875662839	9.826521533	9.802422088	9.745833539	9.736219245	9.680508242	9.678821878	9.678579802	9.647273169	9.57385885	9.647282731	9.5702711	9.553376159	9.498148885	9.503107118	9.442617872	9.399680913	9.469497416	9.369731333	9.334941499	9.345611954	9.236460224	9.239050085	9.184984914	9.125714743	8.926241298	8.798091451	8.651059902	8.496852371	8.348258376	8.226115592	7.856679392	7.682751476	7.528055757	7.354061464	7.217132265	7.165467356	7.056875431	7.025585822	6.94770739	7.034471063	0.6079140128	0.608512009	0.582576313	0.5585377025	0.5217646489	0.5100104395	0.4709780507	0.4501679482	0.4284873211	0.409583332	0.3889030233	0.3760625521	0.3620633744	0.3436118915	0.3320569798	0.3240146216	0.3134130547	0.3041447998	0.2962609339	0.2864655575	0.279059793	0.2708294166	0.2655219418	0.256164839	0.2492518894	0.2426207086	0.2352157573	0.2319341176	0.2247344718	0.2183488706	0.2143454724	0.2110327497	0.2065331129	0.2040541881	0.2012214987	0.1974654981	0.1888304054	0.187497763	0.1852939815	0.1823032078	0.1799813464	0.1774761104	0.1766993116	0.1752575596	0.1732155366	0.17012666	0.1679591164	0.1668541723	0.1657479996	0.1643026238	0.1625298231	0.1631339663	0.1624853791	0.1596367772	0.1619310012	0.160126093	0.1599129333	0.1576969482	0.1583903982	0.1566700264	0.1533909278	0.1557256472	0.1558893855	0.1544616684	0.1557791768	0.1539175851	0.1533178433	0.152776944	0.1557625416	0.1588975637	0.1641220956	0.1647636999	0.1702738204	0.1697107058	0.1710635166	0.1755312602	0.1767363402	0.1717602082	0.1668226246	0.1616473041	0.1610838672	0.1572121978	0.1567227579	
823790	9.649978284	9.746198577	9.810561075	9.846525683	9.931937359	9.957717142	10.01167258	10.05169139	10.05518354	10.10158947	10.12557902	10.14499992	10.15005321	10.19411295	10.21790089	10.22789	10.23130773	10.22991945	10.24029164	10.24319693	10.26624631	10.25072714	10.24719179	10.25847218	10.25937843	10.24367467	10.23056717	10.20677549	10.24599753	10.23819766	10.21565746	10.22101001	10.20619734	10.16556301	10.17043251	10.15677265	10.05878768	10.03204405	10.01857111	9.972381924	9.957594226	9.923266895	9.87784555	9.831049835	9.807992122	9.754532039	9.742533278	9.687765933	9.685279365	9.68331977	9.653739095	9.579675826	9.65067537	9.571214836	9.553097332	9.496347357	9.498834251	9.438850212	9.394462314	9.462784796	9.360722605	9.322398975	9.329801622	9.221067882	9.21600353	9.160728471	9.101287865	8.90149672	8.774639242	8.624950675	8.470316555	8.323889742	8.202817067	7.836801521	7.657286371	7.508589049	7.344595994	7.20669814	7.149263609	7.03670547	7.00748861	6.933493756	7.021575767	0.6338756453	0.5929887639	0.571818161	0.5491025988	0.5332975251	0.5064255737	0.4710411268	0.4550604719	0.4284862071	0.4133518068	0.3872103288	0.3744944806	0.3594503622	0.3447760602	0.3331716295	0.3221229538	0.3144773618	0.3040686248	0.2940794552	0.2865329743	0.2785401506	0.2713629831	0.2643884892	0.254780651	0.2501683836	0.2430786661	0.2353366256	0.2321131002	0.2247302456	0.2177935091	0.2146825355	0.2104411593	0.2064374897	0.2040504525	0.2005970944	0.1976557908	0.187621311	0.186149123	0.1853404162	0.1820297029	0.1793673952	0.1768381325	0.1764081702	0.1751307048	0.1730136878	0.1694947401	0.1679550009	0.1663586813	0.1651077671	0.1637416558	0.1628567821	0.1621288063	0.1624796492	0.158571299	0.1610083064	0.1590771603	0.1594706155	0.1566954028	0.1574832201	0.1567079162	0.1527765701	0.1555279832	0.1555008493	0.1533348261	0.1543962538	0.1533229437	0.1535525729	0.1529593237	0.1552383719	0.1587988311	0.1636177724	0.1653877386	0.1683662431	0.1693055685	0.1706307141	0.1742162662	0.1773664158	0.1730941786	0.1664115178	0.1635518829	0.1592977911	0.158588261	0.1588339453	
824039	9.735350031	9.722638353	9.79055374	9.829399342	9.930164074	9.957718205	9.998833233	10.064258	10.06630251	10.11065032	10.12643131	10.15242767	10.14470949	10.20098606	10.204747	10.22789018	10.22178463	10.22992053	10.23259614	10.24774849	10.26164546	10.24131896	10.23903083	10.24987407	10.25455021	10.2414076	10.2281793	10.20501075	10.24477121	10.24202136	10.21607015	10.2217922	10.20771751	10.16592026	10.1749073	10.15858314	10.07244817	10.04732915	10.03037264	9.981954082	9.963970394	9.930542355	9.883516475	9.834317707	9.813572367	9.759020335	9.749118035	9.695298082	9.690305776	9.688349618	9.657432854	9.583117781	9.656802944	9.577437446	9.559711343	9.501771751	9.503540452	9.441311667	9.395032274	9.464190492	9.361384082	9.321951832	9.32878021	9.219255144	9.217522955	9.164349645	9.103408202	8.905621449	8.776930264	8.628484047	8.472608013	8.327223064	8.205725066	7.837515693	7.66639993	7.516761302	7.34827481	7.217130326	7.158977344	7.052123762	7.025584526	6.948724485	7.029990696	0.6157858594	0.6084811739	0.5664582845	0.5495040997	0.5294573982	0.5100052756	0.4795558915	0.452627992	0.4306329677	0.4057777463	0.393834945	0.3745493808	0.3581500054	0.3460127849	0.3310051365	0.3240115747	0.3144786737	0.3041426333	0.2955567734	0.286462758	0.2778845207	0.2712954962	0.2631924752	0.2562288266	0.2500403403	0.2430804529	0.2368276932	0.2311751267	0.2253841463	0.2180998412	0.2151402939	0.2115631102	0.2068334085	0.2041851194	0.201168823	0.1982927859	0.188529728	0.1873561548	0.1850144925	0.1818511382	0.1798922408	0.1772622528	0.1768213514	0.1749304869	0.1729770944	0.1696906911	0.1677287455	0.1664748283	0.1655581453	0.1637809307	0.1623412398	0.1624258624	0.1623327529	0.158843212	0.1611617324	0.1594679849	0.1596702518	0.1567403477	0.1572798305	0.1567105519	0.1527793364	0.1553218669	0.1557009784	0.15412174	0.1546543655	0.1527365584	0.153085734	0.1521828801	0.1554501949	0.1577813161	0.1630919765	0.165089104	0.1691195628	0.1689007732	0.1706345786	0.1736175477	0.1761689771	0.1729888739	0.1668156504	0.1621158467	0.1614330917	0.1573974271	0.1571285472	
824289	9.745601499	9.743355034	9.860561222	9.827341837	9.916939918	9.972343095	9.986032639	10.0540646	10.06524697	10.10253486	10.11742435	10.13836042	10.1312184	10.19476023	10.18504061	10.21695985	10.21703097	10.21285514	10.22768961	10.22523408	10.24565319	10.21934204	10.21414328	10.22164655	10.22822297	10.21691918	10.20436941	10.18703288	10.22502264	10.22207712	10.19901225	10.20600642	10.19409439	10.15428456	10.16236158	10.14839418	10.07537414	10.04820782	10.03152069	9.982243718	9.963970216	9.92724933	9.876821648	9.828517316	9.807141218	9.751528226	9.739439114	9.684726948	9.680003554	9.677781404	9.645552105	9.571086803	9.642938307	9.562573623	9.54347529	9.485924137	9.489583425	9.426008774	9.38188357	9.449742852	9.348454975	9.313555093	9.321137589	9.215730048	9.215892217	9.162538838	9.105085463	8.909050261	8.783888352	8.639364561	8.484710524	8.33959348	8.217209056	7.85294111	7.675093324	7.528054463	7.35813664	7.22591118	7.171525634	7.069915521	7.038767548	6.96298799	7.038419983	0.6259947553	0.5865233651	0.5771922602	0.5487164559	0.5213010585	0.5029956359	0.4769303954	0.4525751906	0.426326392	0.4095526532	0.3855679276	0.3715275421	0.3582104815	0.3437428536	0.3310045489	0.3210364854	0.3127055517	0.3033712643	0.2912016844	0.2845389669	0.276054339	0.268533604	0.2621980445	0.2553746519	0.2473425264	0.2407493689	0.235027654	0.2290873778	0.2236931974	0.2166919689	0.213545744	0.209055551	0.2053857315	0.2021142127	0.1999283835	0.1969242349	0.1870614016	0.1854239739	0.1839873973	0.1804544093	0.1786264123	0.1763729453	0.1752097818	0.1738331681	0.1714958611	0.1685102175	0.1666831402	0.1654893881	0.1636148947	0.1629314624	0.1615696488	0.1614697583	0.1610300413	0.1580129765	0.1601434704	0.1580474246	0.1583820785	0.1551418757	0.1560973064	0.1545712339	0.1511435114	0.1539479748	0.1537999215	0.1526154016	0.1533300041	0.1520404829	0.152925848	0.1512122407	0.1538526451	0.1564896655	0.1618788894	0.1636760126	0.1683365785	0.1680955382	0.1688961993	0.1732146252	0.1768883008	0.1717519814	0.1653416341	0.1612362159	0.1591227757	0.1561617819	0.156037146	
824539	9.67818684	9.7699336	9.835498035	9.848584453	9.915167105	9.972343804	10.01167492	10.05287821	10.07850075	10.11065059	10.13375117	10.16887495	10.16361396	10.21346671	10.22242043	10.23830691	10.24135227	10.24752268	10.24521099	10.25944825	10.26441284	10.24166238	10.23903108	10.2406865	10.23867521	10.22395159	10.20385745	10.18430477	10.22121048	10.21138292	10.18747553	10.19307991	10.1799601	10.13840548	10.1457519	10.13021529	10.04898789	10.0200789	10.00194894	9.957130377	9.939513032	9.907080544	9.859594352	9.813228624	9.791564451	9.739971118	9.729913224	9.675623789	9.674734693	9.674745878	9.644497819	9.574256352	9.646195634	9.567028309	9.550896118	9.490931646	9.495996365	9.431364166	9.386621864	9.454712109	9.354584154	9.320911941	9.329621035	9.222117549	9.22228425	9.168939215	9.111581584	8.912017539	8.787495783	8.642309735	8.485541402	8.337725573	8.21782367	7.846203813	7.672896548	7.522590413	7.351166454	7.217130713	7.163535355	7.049679853	7.025584786	6.940848726	7.033937698	0.6157940825	0.594265171	0.5772008316	0.5544179754	0.5253792396	0.4998344853	0.4796284191	0.445189808	0.4370941279	0.4095806888	0.3872129723	0.3686155946	0.3580894884	0.3423742573	0.332125075	0.3221974286	0.3100840014	0.3042883957	0.2910562061	0.2850367844	0.2772987101	0.2686741503	0.2613417813	0.2543891693	0.2473435474	0.2405592225	0.2334147803	0.230253709	0.2234280464	0.2168224991	0.2128084682	0.2090565838	0.2053867842	0.2021966914	0.1993329294	0.1965018108	0.187658759	0.1857575626	0.183661308	0.180589399	0.1784094278	0.1758665933	0.1751270227	0.1733472965	0.1710566978	0.1678840436	0.1663767133	0.1648085173	0.1632052152	0.1618961989	0.1603169049	0.1608051003	0.160208227	0.1566254522	0.159238589	0.1579778703	0.1575636585	0.1554294815	0.1559481278	0.154829927	0.1510671963	0.1533422653	0.1533850144	0.151754392	0.1531810305	0.1512942655	0.1517920116	0.1515609285	0.1528235449	0.1565369631	0.1618811885	0.1633179518	0.1680359624	0.1672923664	0.1688521431	0.1737693675	0.1755299249	0.1724817597	0.1644001214	0.161555773	0.159125803	0.1553552276	0.1556272532	
824789	9.713470549	9.772776352	9.858160974	9.848581924	9.930162501	9.988561723	10.01301935	10.06425795	10.07744445	10.12067439	10.13460224	10.15320313	10.14399895	10.20722071	10.20025187	10.22269171	10.22753655	10.22160643	10.22854049	10.23272364	10.25501759	10.22766529	10.22656757	10.22672796	10.22764931	10.2135842	10.19725288	10.17734222	10.21411602	10.20336571	10.17764348	10.18356174	10.17036439	10.13217709	10.13874786	10.12449992	10.05449447	10.02656828	10.01096986	9.964893164	9.949220706	9.918377483	9.868844469	9.821860861	9.801306441	9.746091762	9.736604514	9.682872361	9.680799475	9.681464542	9.648717059	9.574653419	9.645926363	9.565946955	9.546633036	9.485380666	9.487743533	9.4231487	9.377614209	9.444620151	9.34326097	9.303076423	9.313577929	9.204695344	9.20487756	9.150403424	9.091462753	8.897525558	8.771043159	8.626586193	8.472882883	8.328789957	8.210313004	7.846528383	7.670346941	7.521845348	7.356558428	7.225491895	7.172400929	7.069914595	7.044237821	6.962985964	7.053728223	0.6055536525	0.6071731598	0.5543339709	0.5585088342	0.5253708814	0.5032632387	0.4796262109	0.4501358865	0.4263298895	0.4114506986	0.3889393879	0.3715787095	0.3540525998	0.3412030336	0.3300245632	0.3211786723	0.311780974	0.3017549508	0.2935224642	0.2838235238	0.2767805526	0.2697468107	0.2607738186	0.2543196812	0.2475357375	0.2411458894	0.2337840977	0.2294334712	0.2230988648	0.2167484431	0.2128621309	0.209640899	0.2049367181	0.2025323763	0.1987600241	0.1965959772	0.1861406708	0.1854615963	0.1837500519	0.1811264044	0.1781883347	0.1753988414	0.1752077397	0.1731427867	0.1712512596	0.1676489743	0.1664162201	0.1646939975	0.163388568	0.1616322603	0.160826412	0.1607624125	0.1604235079	0.1575999773	0.1590022921	0.1573903534	0.1582646461	0.1550645857	0.1555189253	0.1541888435	0.1506259814	0.1535927517	0.1533299421	0.1517880068	0.1532740962	0.1520366362	0.1512787703	0.1507235047	0.1529762897	0.1571305029	0.1621772406	0.1627661858	0.1683479514	0.1676886077	0.1679760649	0.1738120778	0.1751209514	0.1713471738	0.1650639638	0.1617060427	0.1577560061	0.1583925227	0.1553828646	
825038	9.678187406	9.746199566	9.837898278	9.812363097	9.916940862	9.944688077	9.974623144	10.04271711	10.04725748	10.07453324	10.10201645	10.11697422	10.11635638	10.16377678	10.17316612	10.18649277	10.183915	10.19448866	10.19856969	10.20324151	10.22753672	10.20829661	10.20509084	10.21880559	10.22765071	10.21610771	10.2096334	10.18430508	10.22907099	10.22566726	10.20658534	10.21561199	10.20185971	10.16556427	10.17146864	10.15693862	10.06446673	10.03901378	10.02359815	9.977238148	9.964766367	9.929629347	9.87811845	9.832184208	9.809696807	9.756711272	9.74683649	9.692124504	9.690306314	9.690208726	9.657840566	9.585104074	9.657205305	9.57798095	9.559988935	9.500516658	9.504392415	9.440304578	9.395960206	9.461540054	9.357435318	9.317318562	9.324447701	9.212873357	9.213973165	9.159131647	9.099834384	8.90126532	8.774640687	8.628484356	8.473162198	8.327811902	8.208633915	7.84555024	7.670350029	7.524950068	7.359853093	7.226330032	7.168714365	7.066997054	7.040695107	6.962479664	7.046333792	0.6315814185	0.6007490723	0.5772051172	0.5634400317	0.53330449	0.4997024837	0.4767207536	0.4550917958	0.4284905205	0.4133551111	0.392148859	0.3760082223	0.3582128439	0.342442253	0.3331745678	0.3231411006	0.3134843539	0.3024557362	0.2942270706	0.286607646	0.2785425744	0.2708969564	0.2627645316	0.2553096133	0.2496782342	0.2415490014	0.2357113923	0.2301931697	0.2246731361	0.2174910467	0.2140595892	0.210498329	0.2059401526	0.2032941987	0.20082314	0.1976098468	0.1869077959	0.1859046462	0.1839430307	0.1812225666	0.1790200852	0.1769248944	0.1754602686	0.1742427986	0.1713445738	0.1688324668	0.166579152	0.1652290995	0.1641774169	0.1628573763	0.1614961912	0.1615045111	0.1609538638	0.1574058929	0.1593802173	0.1583154397	0.1588101836	0.1556628806	0.1562625732	0.1559095402	0.1518780323	0.1546062149	0.1549049671	0.1530044757	0.1538897324	0.1533277518	0.1527546123	0.1527739407	0.1544207622	0.1578813838	0.1633588667	0.1637086645	0.1694888592	0.169708724	0.1702380799	0.1742225187	0.1768923253	0.1719745809	0.167091044	0.162118585	0.1606663701	0.1575929323	0.1579862519	
825288	9.678187406	9.749041485	9.812962767	9.850640901	9.865270722	9.944688077	9.984685999	10.03140169	10.04620249	10.09349613	10.1092864	10.11697422	10.13654145	10.18725058	10.19517381	10.22843087	10.22128799	10.22114932	10.2325965	10.23568655	10.25042719	10.23193422	10.2208357	10.2378307	10.23867541	10.22341024	10.20411404	10.18878939	10.22693139	10.2205017	10.19272575	10.20164004	10.18692902	10.14446462	10.15584757	10.14101637	10.07106472	10.04450504	10.02792924	9.979595564	9.963546669	9.924594719	9.874502693	9.826387244	9.802553243	9.749093259	9.737421131	9.680507334	9.676841889	9.673433421	9.642259284	9.565678286	9.638600571	9.559609987	9.54443607	9.487317526	9.493285821	9.431624941	9.389870025	9.460613541	9.3597921	9.321085451	9.33100652	9.223740758	9.227251699	9.175772807	9.116405604	8.919123261	8.794473948	8.645859073	8.492800622	8.344511775	8.221813159	7.854973095	7.680547613	7.527311339	7.356955592	7.216713412	7.160292904	7.056874737	7.02510332	6.940849232	7.022641719	0.6315814185	0.5930196013	0.5772051172	0.558932989	0.53330449	0.5065694382	0.4796287871	0.4576108204	0.4327927574	0.4114553248	0.388858032	0.3745507619	0.3620009818	0.3484173362	0.33219607	0.3249565236	0.3143347844	0.3034453919	0.2940817999	0.2863919572	0.2804428004	0.2720428577	0.2649557739	0.2561633967	0.2496782342	0.2426825022	0.2360214902	0.2314631073	0.2244067691	0.2187689064	0.2155384154	0.2108193177	0.2073346174	0.2040015165	0.2015928959	0.1986689165	0.1890793337	0.1871638753	0.1852927469	0.1819877482	0.1801544747	0.1774324979	0.1772774367	0.1749707547	0.1719062687	0.1694599916	0.1681113809	0.1662878407	0.1649998988	0.1637076489	0.1624900115	0.16272221	0.1624050086	0.1588352894	0.1614655385	0.1595002743	0.1599005051	0.1568160955	0.1579321129	0.1569564983	0.1536844341	0.1555327023	0.1554068502	0.1541633922	0.1545978541	0.1539171876	0.1537847729	0.1535533445	0.1557594017	0.1594496441	0.1646097142	0.1657246414	0.1709728959	0.1705212235	0.1697451935	0.1767339773	0.1779340152	0.1732104839	0.1665547432	0.1631560309	0.1606663701	0.1596367275	0.1588412267	
825539	9.738773691	9.749042276	9.840297086	9.869919733	9.948782321	9.990106154	10.02590823	10.06307131	10.07850208	10.10253678	10.13375186	10.14732349	10.14329391	10.19540814	10.18892098	10.21912242	10.2070456	10.21677199	10.21682861	10.22484121	10.23484957	10.21831438	10.21414504	10.22418914	10.22018955	10.21079719	10.19463095	10.17758929	10.21434912	10.21160121	10.18411878	10.19229981	10.18051977	10.13698273	10.14883044	10.13185212	10.06355757	10.03265657	10.01886999	9.97238399	9.956519718	9.921030827	9.872049281	9.825256397	9.805764462	9.750442178	9.739569565	9.683544792	9.679876582	9.678169914	9.643184137	9.56924232	9.640904028	9.561360468	9.544159702	9.483848198	9.485328531	9.420848989	9.376688761	9.44074452	9.339990933	9.301943583	9.311656918	9.205357735	9.207104857	9.154766104	9.094811268	8.900950028	8.777994966	8.633660862	8.476640472	8.33585991	8.216597678	7.850260476	7.677997544	7.530047245	7.36486769	7.228984912	7.176096464	7.063621027	7.045379722	6.96618368	7.046867087	0.6316143081	0.6007737395	0.5825805981	0.5540335461	0.5294657554	0.5097284056	0.4739524725	0.4550672564	0.4327927354	0.4095839928	0.392193158	0.3745006953	0.3594574494	0.3472507129	0.3342260985	0.324958961	0.3153315469	0.3042179122	0.2946402366	0.2871791935	0.2784738104	0.2729840319	0.2653871905	0.2562317112	0.2496802759	0.2442816906	0.2368305897	0.2315865543	0.225327618	0.2187708294	0.2157685721	0.212099222	0.2081008026	0.2049978844	0.2018184161	0.1986224824	0.1884852188	0.1874982299	0.1858989392	0.1830243574	0.180199696	0.1774766287	0.1766185945	0.1750563777	0.1729350967	0.1703215305	0.1681504204	0.1666666029	0.1653756384	0.1642287282	0.1626401734	0.1630582615	0.1622979353	0.1594079207	0.1604812996	0.1604334455	0.160100958	0.1574544571	0.157653916	0.1570498239	0.1528632476	0.15536068	0.156611927	0.1542694494	0.1549614818	0.1539739446	0.1538416571	0.1543367899	0.1556652003	0.1590866588	0.1649557984	0.165037734	0.1709775096	0.1697152459	0.1724268258	0.176085082	0.1783399119	0.1737245181	0.1689782945	0.1630027625	0.16221207	0.1590256092	0.1575506649	
825789	9.713475642	9.775620051	9.817761811	9.850641744	9.930165332	9.973885995	10.01167667	10.06425805	10.06735856	10.10253623	10.1427918	10.1457742	10.16432392	10.20851569	10.20593012	10.23776643	10.2355827	10.23431516	10.24885705	10.2473548	10.26164694	10.24816194	10.2420725	10.24068747	10.24646203	10.22928025	10.21124265	10.19303573	10.23810226	10.2272466	10.20658595	10.21260308	10.19542395	10.15786162	10.1608191	10.14347343	10.07292003	10.0416827	10.02359854	9.974592895	9.956660717	9.918378926	9.867144609	9.818205166	9.792412129	9.737933485	9.726442365	9.670770556	9.666854538	9.665008283	9.632784776	9.558436226	9.631154092	9.551798832	9.533323945	9.47498611	9.479653642	9.416654757	9.371652474	9.440425583	9.337744041	9.299942488	9.310277913	9.202125099	9.201757647	9.151152767	9.093137499	8.896364774	8.773334297	8.626587582	8.472609501	8.326636336	8.205726546	7.83980626	7.667103695	7.518373936	7.351561877	7.219778148	7.165467002	7.05932512	7.036672627	6.956106587	7.045269821	0.6315978637	0.5800659595	0.577213688	0.563036786	0.541231607	0.5065715037	0.4796295231	0.4501426713	0.4327944826	0.4095826712	0.3955242846	0.3716388142	0.3607590185	0.3460812615	0.3342249234	0.3259728419	0.3153306724	0.3049154509	0.2970345337	0.2878193563	0.2797163925	0.2735215094	0.2653861538	0.2582701756	0.2508984549	0.2443439067	0.2368296243	0.2326297641	0.2264245397	0.2190748041	0.2159959437	0.2130066743	0.2078886756	0.2059404024	0.2023876562	0.1996322643	0.1890803665	0.1880305167	0.1865026838	0.182932213	0.1807656632	0.1783637228	0.1771944129	0.1761474517	0.1736103924	0.1708659979	0.1687276997	0.1670823471	0.1662711955	0.1644487893	0.1631529875	0.1627946571	0.1633790507	0.1594368078	0.1615779843	0.1605032816	0.1601722574	0.1574845082	0.158009642	0.15741446	0.1533755315	0.155662862	0.1578606829	0.1557220306	0.1552616071	0.154508712	0.154695894	0.1538323049	0.1561790365	0.1599625945	0.1645736544	0.1653375555	0.1712951911	0.1701215824	0.1719780455	0.1757821595	0.1779366981	0.173721776	0.1681760527	0.165722656	0.1616176333	0.1587913589	0.1599064966	
826038	9.67818684	9.722638551	9.812962765	9.869917625	9.898465619	9.987022719	9.986033806	10.0427171	10.06630277	10.09160595	10.1191282	10.13758525	10.13725	10.1761414	10.19517376	10.20196662	10.19757696	10.19540763	10.20429908	10.2102953	10.23264568	10.20542025	10.21144619	10.21505452	10.22200571	10.21331527	10.20199683	10.18430477	10.23358386	10.23127624	10.21206771	10.22622231	10.2160696	10.18029068	10.19509792	10.18251329	10.09775383	10.06428334	10.04291414	9.986966843	9.96246853	9.918378445	9.860341625	9.807057858	9.778840342	9.717816628	9.701086194	9.641290676	9.635568824	9.630438992	9.597060964	9.52176216	9.595339275	9.517373429	9.502894086	9.447276766	9.45449084	9.397459287	9.361964656	9.433158685	9.335731016	9.305520927	9.322883217	9.21887294	9.225126253	9.176742054	9.120436581	8.926240301	8.803275772	8.6548779	8.501182353	8.352595307	8.231341643	7.860673377	7.681696757	7.527683026	7.354848018	7.219776985	7.158977698	7.046777739	7.017084762	6.93451528	7.017641827	0.6339085389	0.6007429052	0.5779005064	0.5630281261	0.5333030971	0.5098646561	0.4767203855	0.4551186308	0.4306384627	0.411454664	0.3938765502	0.3745500713	0.3593926323	0.3460133132	0.3320546294	0.3240121841	0.3152571756	0.3048415911	0.2947104713	0.2885306254	0.2795738545	0.2713653971	0.2654522425	0.2566231357	0.2501704256	0.2426819066	0.2384424754	0.232280423	0.2251182171	0.2196833038	0.2155379426	0.2122600352	0.2079926486	0.2047084925	0.2019392534	0.1995643778	0.1894370906	0.1881295686	0.1865968756	0.1829326482	0.1811133229	0.1788699001	0.1780190377	0.1761513425	0.1739732337	0.1710286943	0.1688799937	0.1675713211	0.1663816708	0.1647800433	0.1638537286	0.1633113199	0.1631496572	0.1599641211	0.1618780075	0.1601533053	0.1609587125	0.1577253014	0.1585818062	0.157366929	0.1535906127	0.1561542162	0.1565086509	0.1553727768	0.1559731811	0.154664457	0.1547986709	0.1546090056	0.1564830337	0.1594036794	0.164190267	0.1656363124	0.170604652	0.1709238247	0.171575256	0.1770833504	0.1785738953	0.1738272074	0.1677623137	0.1631546618	0.1617916406	0.1600213618	0.1588397705	
826288	9.713476774	9.746200358	9.837898285	9.831457898	9.915168677	9.960801994	10.01167784	10.05406468	10.0663041	10.10253678	10.13375186	10.145774	10.15076529	10.19476125	10.20593022	10.21393771	10.22079177	10.22115076	10.22769088	10.23272662	10.24418803	10.22801136	10.22019191	10.22073794	10.23033337	10.21358772	10.19251965	10.17559639	10.21388821	10.20380248	10.17638349	10.18158552	10.16530098	10.12702624	10.13619481	10.12042929	10.06277247	10.03886214	10.02504221	9.978345113	9.962186685	9.926557991	9.878599831	9.829918774	9.805632638	9.752487578	9.740385659	9.68460034	9.680802435	9.677653535	9.645293285	9.570822663	9.64172083	9.562846659	9.542101101	9.484674041	9.487311188	9.423557585	9.380237482	9.450507697	9.347528624	9.308660346	9.320119896	9.210872716	9.209935328	9.158381566	9.099613925	8.904692442	8.781842564	8.638244267	8.484436379	8.337139167	8.216904674	7.85294388	7.679496515	7.528055973	7.363542651	7.225913894	7.171528113	7.062699686	7.035709754	6.963501317	7.04290865	0.6237325321	0.6007737395	0.5825805981	0.553635622	0.5333100613	0.5031386183	0.4767222255	0.4526325148	0.4349461675	0.4076833038	0.3888606752	0.3760632426	0.3621241522	0.3435452934	0.3331769182	0.3260451726	0.3153315469	0.3033742973	0.2947128158	0.2856808664	0.2779582179	0.2725145528	0.2653871905	0.255904437	0.2495505797	0.243084026	0.2361479878	0.2322825697	0.2243491046	0.2181027259	0.2154276969	0.2112997284	0.2075479511	0.2042391846	0.201271968	0.1982474154	0.1892843058	0.1879386525	0.1859032609	0.1825749192	0.180243996	0.1779001992	0.1770736483	0.1757451185	0.1732993492	0.1702841152	0.1684210716	0.1668953594	0.1657129228	0.1640434873	0.1627498443	0.1629108096	0.1622196957	0.1589485458	0.1611663265	0.1596160846	0.1598622846	0.1567348655	0.1577730743	0.156369108	0.1531275687	0.15536068	0.155728812	0.1539740068	0.1553679032	0.1533845368	0.1538416571	0.1525175151	0.1551000999	0.1588538	0.163931252	0.1643170782	0.1702117395	0.1693132561	0.1706658191	0.1757342062	0.1774585826	0.1732159681	0.1677692878	0.1650048681	0.1608507632	0.1598355717	0.1581989106	
