Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
1151773	2.838183398	2.923508543	2.995111604	3.043562177	3.089772078	3.124316892	3.142808462	3.154771891	3.1517016	3.14919006	3.152816286	3.141113163	3.130481436	3.157627024	3.157449618	3.172627197	3.183177813	3.196895141	3.220342986	3.253654067	3.29292501	3.317870816	3.354730787	3.396687365	3.450267364	3.492819237	3.548449011	3.59190901	3.657417579	3.719402673	3.748071889	3.786023854	3.81603356	3.824387729	3.833632349	3.846700944	3.167933749	3.162025462	3.153437661	3.140060405	3.14971701	3.151948101	3.143198413	3.154770622	3.174283926	3.191515772	3.235273539	3.262582951	3.31301503	3.356791358	3.401541122	3.392086789	3.460769523	3.462643132	3.454687385	3.434277212	3.439613788	3.407086431	3.366240512	3.383216857	3.326682951	3.265937601	3.227341741	3.143236267	3.080169109	2.991542634	2.893908366	2.74634166	2.598862842	2.441515709	2.287505307	2.09709518	1.947845477	1.674138697	1.469023641	1.32806869	1.186004648	1.069836562	1.042119588	0.983894602	1.006833644	0.982559652	1.071651037	0.7175109487	0.6597159094	0.5968777603	0.5287683898	0.4977459747	0.4543014663	0.4348215251	0.402395259	0.3746565114	0.3495129927	0.3311079217	0.3130734674	0.2979501599	0.2828366247	0.2698882093	0.2600171125	0.248417788	0.2357261871	0.2255393681	0.2174558041	0.2064647176	0.199253351	0.1908246137	0.1825101274	0.1754981166	0.1676195844	0.1623671524	0.1553685001	0.1495073997	0.142981165	0.138584827	0.13283085	0.1289076309	0.125413074	0.1214693015	0.1181720668	0.1200995556	0.1119621356	0.1066658141	0.1002981075	0.09586591104	0.09052527208	0.08570386911	0.0829939348	0.08128318064	0.08333536705	0.08422624396	0.08423053131	0.0833564991	0.08139041317	0.07929380929	0.07765115107	0.07651642454	0.07200776837	0.07048527553	0.06783350366	0.0653962712	0.06496638593	0.06561729224	0.06475082912	0.0626758497	0.05918390871	0.05727467122	0.05127228331	0.04616652678	0.03967863394	0.03394282833	0.02659191881	0.01716364168	0.008631435662	0.003029507674	-0.006225175939	-0.01280146779	-0.01975691145	-0.0263274405	-0.02188929717	-0.008244666723	0.004384884154	0.02003608952	0.0330701759	0.04674788307	0.05446663879	0.05899348266	
1152022	2.272599968	2.406182536	2.514115102	2.62169069	2.742821752	2.845135625	2.94829853	3.046653447	3.127933827	3.210132095	3.289391789	3.347816963	3.387325851	3.452620076	3.480703662	3.50473277	3.506344535	3.50137841	3.491992667	3.479041638	3.468120669	3.426585263	3.396387366	3.365769989	3.34276019	3.307561554	3.286610101	3.260395239	3.260296834	3.268377427	3.255936846	3.266998195	3.285325354	3.296015659	3.321533532	3.366806399	3.75704255	3.747201547	3.715012697	3.667806144	3.630423103	3.57354516	3.496880213	3.432857553	3.36977311	3.301720853	3.258764719	3.201030253	3.169953317	3.138123247	3.112906576	3.051715019	3.073984757	3.051313002	3.029282013	3.012005223	3.026821269	3.027767603	3.028199115	3.096927048	3.105295609	3.11307816	3.14739143	3.141411095	3.157237209	3.145575354	3.116387151	3.026158123	2.925977833	2.807640053	2.677829644	2.500105983	2.348342387	2.054146695	1.821861638	1.63564253	1.444084817	1.263871773	1.163947848	1.030139055	0.974331395	0.8697474381	0.8749499369	0.7087899577	0.6495304683	0.584260716	0.5283791634	0.4931286905	0.4580018083	0.4347801398	0.3970957925	0.3769790164	0.3516120017	0.3275738697	0.3132364797	0.2979541183	0.2814404339	0.2666120265	0.2589456291	0.2465604197	0.2348391799	0.2256306827	0.2173715722	0.2077617199	0.1983137977	0.1906665998	0.1825905647	0.1745501925	0.1680300552	0.1610853844	0.1555807628	0.1494417866	0.1438050013	0.1371691414	0.1326475179	0.1292244332	0.1252421495	0.1220925002	0.1181203092	0.1191131502	0.1108351299	0.1066318502	0.1007607611	0.09586819856	0.0902826166	0.08587111532	0.08235093622	0.08096852754	0.08263152915	0.08415740241	0.08427405639	0.08302314538	0.0809141059	0.07956577989	0.07796576821	0.0763974063	0.07196848523	0.07004519799	0.06773249535	0.06564216667	0.06475307537	0.06623597963	0.06473827894	0.06249753935	0.0591722804	0.05697972038	0.05149745156	0.04664975109	0.04038318639	0.03369039553	0.02515401641	0.01734035427	0.008012726803	0.002898154551	-0.006403920764	-0.01341721068	-0.01971737185	-0.02674074207	-0.02244990741	-0.008344734514	0.003565902073	0.01750018954	0.03294363056	0.04791457589	0.05335666573	0.06090601828	
1152272	2.627932939	2.679753669	2.721865188	2.751193794	2.789960685	2.808290767	2.833388433	2.854091862	2.867895737	2.890038346	2.915786128	2.945456455	2.974890953	3.041297128	3.082935333	3.140926028	3.191707942	3.245289946	3.307504981	3.372713055	3.443390464	3.485773437	3.539159698	3.586834486	3.636062857	3.661615402	3.687907334	3.695739908	3.717299296	3.727139619	3.702365761	3.683946002	3.659111444	3.613061837	3.572760809	3.540643007	3.274677155	3.303069687	3.328570477	3.350691746	3.394829332	3.426593745	3.442421839	3.473059269	3.505510218	3.528418227	3.571532185	3.584747479	3.616346976	3.630891102	3.641062025	3.590330257	3.616354269	3.57695448	3.526540668	3.465543191	3.42806996	3.358909028	3.285781698	3.277288803	3.206939517	3.136365097	3.090579972	3.00759301	2.949821335	2.868681523	2.787048883	2.671701367	2.557864087	2.439949994	2.328106353	2.182570432	2.073993106	1.833155951	1.652559762	1.527951778	1.398715284	1.285102647	1.254575039	1.19134236	1.20300258	1.164239918	1.232428499	0.7203431266	0.661239829	0.6035974873	0.5394864519	0.501929464	0.4616931069	0.4286189651	0.3997368184	0.3746177174	0.3575494169	0.3328400707	0.3146002546	0.3021150128	0.2852738435	0.2708892523	0.2599242622	0.2475328332	0.2363436316	0.2255384252	0.2172805543	0.2068981891	0.1993347963	0.1905826086	0.1840015249	0.1749082126	0.1682858492	0.1606298818	0.1562172544	0.1504342087	0.1427806629	0.1387458297	0.1336435088	0.1290413255	0.1247029363	0.1227669594	0.1184359686	0.1195774803	0.111519763	0.1069524777	0.1010690774	0.09594354266	0.09035484222	0.08603220982	0.08287535657	0.08164188825	0.08325143652	0.08391902457	0.08463928661	0.08339569066	0.08097435292	0.07981061069	0.07791914021	0.07626558833	0.07200618885	0.07048373579	0.06811439716	0.06548462812	0.06485580295	0.06529971723	0.06442508414	0.06272395882	0.05933608696	0.05732566738	0.05149078178	0.04549965828	0.039966709	0.03421591379	0.02560838491	0.01703015298	0.008266943036	0.003843256597	-0.005916635083	-0.01417271275	-0.01896805859	-0.02591846526	-0.02101298052	-0.007831265252	0.004217855305	0.01950728023	0.03430479681	0.04747817885	0.05446370652	0.06044330499	
1152522	2.203647495	2.363084788	2.493149503	2.612511896	2.728686931	2.817810336	2.89319638	2.953001305	2.987789473	3.017001794	3.030093942	3.029440706	3.012248998	3.013385981	2.98216459	2.957589692	2.91854219	2.88087207	2.847922461	2.819347991	2.796929329	2.761108129	2.743642829	2.732153778	2.734818345	2.737177038	2.758256751	2.780356696	2.832663857	2.894384504	2.938693452	3.004718489	3.075185871	3.137020677	3.208994553	3.293888375	3.912576446	3.878539258	3.827201514	3.772565956	3.735932103	3.689952034	3.627161638	3.588541319	3.558110004	3.527247786	3.528793601	3.518808329	3.540138688	3.563542526	3.590782712	3.578469946	3.651743932	3.678401397	3.692890266	3.709241703	3.749573989	3.765562608	3.772578907	3.840507277	3.842806701	3.821549811	3.827310045	3.780970454	3.744817928	3.682720068	3.592459621	3.441706983	3.274597433	3.096844056	2.9124328	2.682517018	2.489161197	2.159153693	1.892034523	1.689060616	1.488855846	1.304302316	1.215140475	1.097831425	1.063692474	0.9873305933	1.029133822	0.7087651576	0.6453398055	0.5968863776	0.5341325341	0.4977487755	0.4614784328	0.4348655674	0.399732772	0.3746211867	0.3554593313	0.3345769577	0.3130748559	0.2992269616	0.2839672817	0.2698893909	0.2590356576	0.2484186673	0.2355462533	0.2265324409	0.2173698834	0.2082801627	0.1993372233	0.1911751429	0.1825891146	0.1754234479	0.1675469403	0.1619161202	0.1562189811	0.1496356928	0.1422935474	0.1381028717	0.1332504658	0.1288488717	0.1252407412	0.1223169385	0.1189754864	0.1195264444	0.1113156839	0.1068535706	0.1012518829	0.09634304064	0.09040367529	0.08606340518	0.08237955632	0.0814003858	0.08294174229	0.08360458442	0.08449153337	0.08327676091	0.08120473035	0.07958595225	0.07769412459	0.07622620263	0.07264165569	0.07016399333	0.0675082018	0.06600540475	0.06422921588	0.06577699216	0.06497993283	0.06261120472	0.05962946215	0.0569415702	0.05129403944	0.04630620969	0.04023731523	0.03376916432	0.02595673753	0.01710858017	0.009420340584	0.002412581333	-0.004979389264	-0.0128934849	-0.01942554933	-0.0242500835	-0.02186123561	-0.007195807436	0.004967477415	0.01804416126	0.03650140267	0.04821773995	0.05386088187	0.06208481877	
1152773	2.382600587	2.480949675	2.555089634	2.630734036	2.722719968	2.802779966	2.877575623	2.943555083	2.987788407	3.04309129	3.101501241	3.162198048	3.224004282	3.324603517	3.404690603	3.497655402	3.573023915	3.645112623	3.718466962	3.785287683	3.849942673	3.87760314	3.906874923	3.913898115	3.910675511	3.880095226	3.860743592	3.833581263	3.830743332	3.821309377	3.758842216	3.680023569	3.579899769	3.479338261	3.439818346	3.485913412	6.987303953	6.579911065	6.002486593	5.528555217	5.172175147	4.699234036	3.985874889	3.268891508	2.891984482	3.172119245	3.946439657	4.664980411	5.062239907	5.023252466	4.550560208	3.72056321	2.804733749	2.040997773	1.661407253	1.571507049	1.636363018	1.760766915	1.873061722	1.962333557	1.926206363	1.847350721	1.804770722	1.796636426	1.892802631	2.14393552	2.567111065	3.034594381	3.503574815	3.819953334	3.911538066	3.732004774	3.442622977	3.188391404	3.571905438	4.592220801	6.230277058	7.786838031	8.520869593	8.205569072	7.417037717	6.325466958	5.31260672	0.7232064051	0.659703508	0.5858065017	0.5394864519	0.4977431737	0.4579945398	0.4317812356	0.3970639622	0.3791865357	0.3555122384	0.3328400707	0.3131518807	0.3005850335	0.2839651571	0.2697035401	0.2589413404	0.2493921617	0.2380322953	0.2270787614	0.2167927005	0.2076732983	0.1991694541	0.1905826086	0.1828246191	0.1768094978	0.1685071249	0.1613901935	0.1566419956	0.1505023947	0.1433577169	0.1383912984	0.1336435088	0.1285923912	0.1265498071	0.1215242951	0.1185993379	0.1190032289	0.1115712381	0.1061042519	0.1000344812	0.09569024334	0.09035484222	0.08586752283	0.0821725052	0.08111218582	0.08265929717	0.08382702518	0.08489914176	0.08334108733	0.0814947136	0.08047415834	0.07791914021	0.07674532021	0.07259529047	0.07048373579	0.06807008523	0.06550152662	0.06496464328	0.06577337963	0.06458707009	0.06289039317	0.05974480727	0.05681441142	0.05110501279	0.04616474435	0.04040739952	0.0335486125	0.02641428521	0.01752155347	0.008475046377	0.004648974416	-0.004858013931	-0.01311459908	-0.01863890437	-0.0267457662	-0.02233129967	-0.007670823719	0.004715336805	0.01961718732	0.03485663513	0.04747817885	0.05490252096	0.0618961219	
1153022	2.46850338	2.518865049	2.558937902	2.593335546	2.626552037	2.661604652	2.696397029	2.722878034	2.746881519	2.777276384	2.820600309	2.859941722	2.898360824	2.974696508	3.025323316	3.089178436	3.141638815	3.195015221	3.252426703	3.307992838	3.370294052	3.403360479	3.44715753	3.48449117	3.530633886	3.554705019	3.586003619	3.603962117	3.641326527	3.673692513	3.674394932	3.68494664	3.69363082	3.684069979	3.681146235	3.688394497	3.44034453	3.418091935	3.388333269	3.351993392	3.337629301	3.313930233	3.278737986	3.26294487	3.254654617	3.24429835	3.261830535	3.263172727	3.289961441	3.31165047	3.337717815	3.3134525	3.37020853	3.366898143	3.355335989	3.336488904	3.343900995	3.317406412	3.284670928	3.308867026	3.262818555	3.208479098	3.181122672	3.103954753	3.047823295	2.967351351	2.874492888	2.731464687	2.588070632	2.434174469	2.281171044	2.092849989	1.941254085	1.66061048	1.450458492	1.297966336	1.148990443	1.021371337	0.9801718134	0.9112154491	0.9230016316	0.8874631601	0.9621791723	0.6971711911	0.6525281267	0.5909562196	0.5394922568	0.4979678749	0.4577846161	0.437945305	0.402400564	0.3745823502	0.3555690762	0.334714775	0.3131532693	0.2977789851	0.2840555795	0.2697047218	0.2599254876	0.2466498322	0.236344503	0.2264427407	0.2188668849	0.2081942419	0.199253351	0.1913345901	0.1828255859	0.175060743	0.1675457428	0.1622234795	0.1562880761	0.1505716304	0.1429146647	0.1380376865	0.1333113666	0.1291021936	0.1257757216	0.1221476701	0.1188690517	0.1195304312	0.1112742372	0.1067663937	0.1006761264	0.0963421256	0.09071220963	0.08640779918	0.08267122403	0.08164293066	0.08278473203	0.08407314856	0.08476197601	0.08320841403	0.08124410472	0.07995738111	0.07787911499	0.07649736281	0.07234552544	0.06991019106	0.06783350366	0.06544126326	0.06496638593	0.06588624707	0.06500949073	0.06260935076	0.05967890356	0.05727467122	0.05151257406	0.04633699875	0.04020443085	0.03323467016	0.02595472444	0.01746652284	0.007898998465	0.003078774912	-0.004586815285	-0.0127386049	-0.01863646147	-0.02674519663	-0.02057112282	-0.008244666723	0.004220612512	0.01876443159	0.03512690746	0.04732746722	0.05490545323	0.06108130512	
1153272	2.214488748	2.409221798	2.608408351	2.806633804	3.020311484	3.21028151	3.385824192	3.533765896	3.631737914	3.708081369	3.763168185	3.790298068	3.789704559	3.818690417	3.808185357	3.808447814	3.792218591	3.786516543	3.792291229	3.800151479	3.814400304	3.790117741	3.763807374	3.717073231	3.659468385	3.570498457	3.486680269	3.393173745	3.32030029	3.255093846	3.159815413	3.09094584	3.039828816	3.006698421	3.006969742	3.040606304	4.300184525	4.000115243	3.585637953	3.102900257	2.748540254	2.59130715	2.939369293	3.599651657	4.218863518	4.575972751	4.616092901	4.30324786	3.734082259	3.127395328	2.768526928	2.688603489	2.873376192	3.100209419	3.378847374	3.66962378	3.949797092	4.131135987	4.194187787	4.159140181	3.972354831	3.815036752	3.687730594	3.56434031	3.550037452	3.518536457	3.415291857	3.186627523	2.917067877	2.661570806	2.461151337	2.247369245	2.089530347	1.8102269	1.609574503	1.465588226	1.322358153	1.206492969	1.195059546	1.149485792	1.173121521	1.12441414	1.152527641	0.7000001289	0.6669156002	0.5850431339	0.5493926222	0.4977515762	0.4651756599	0.437946785	0.3944328049	0.3815774289	0.3495156502	0.3363132681	0.3100216431	0.2991433906	0.2841470076	0.2687972281	0.2557196434	0.2486018588	0.2373256928	0.22717025	0.2182070494	0.2063814464	0.1998099863	0.1907463996	0.1830614737	0.1749870529	0.1686581527	0.1614650369	0.1562898027	0.1503099243	0.1437381003	0.1375232288	0.1331041407	0.1290445003	0.1255962581	0.1219798205	0.11849369	0.1196868021	0.1117690293	0.1063942519	0.1003495783	0.09581962907	0.09049820071	0.08624515824	0.08255554825	0.08135894819	0.08267243446	0.08368733851	0.08438308952	0.08331864871	0.08143375319	0.07991914281	0.07802701269	0.07645798933	0.07196769558	0.07046154415	0.06768729738	0.06583819101	0.06461476877	0.06577879828	0.06507836658	0.06277947908	0.0596826989	0.05734897108	0.05151638531	0.04583751361	0.03994540799	0.0341633565	0.02653741237	0.01747073193	0.008898139665	0.00313265736	-0.004977093819	-0.01282826893	-0.02014773263	-0.0246588861	-0.02196087541	-0.00672354395	0.004308251257	0.01951569465	0.033209151	0.04895439174	0.05430281347	0.06026958332	
1153522	3.060943669	3.113307842	3.149151031	3.165617607	3.15486069	3.125970185	3.084471141	3.042054969	2.972861073	2.928405086	2.885155179	2.848212584	2.821061441	2.831469097	2.830568133	2.853097169	2.868108906	2.89735291	2.939297467	2.993303265	3.061295199	3.11734938	3.190293877	3.271249052	3.3607406	3.436447318	3.516861592	3.58138448	3.660210045	3.724879825	3.749619905	3.773712407	3.781980701	3.760563285	3.736209689	3.712177131	3.118166426	3.130788436	3.144904995	3.160811207	3.206516224	3.250313231	3.285430134	3.342575872	3.401720861	3.454266098	3.529268848	3.575321994	3.637864719	3.681371918	3.715205073	3.681934475	3.719756691	3.68707673	3.637315907	3.57631615	3.539730754	3.473129239	3.398516503	3.389726847	3.315717948	3.237802018	3.187621381	3.103212381	3.042209592	2.958934901	2.872382734	2.745533322	2.619310254	2.484124324	2.353548011	2.186862866	2.060894209	1.806364501	1.617478055	1.485852652	1.351636442	1.234084069	1.199605208	1.130071903	1.133682883	1.086449865	1.148619082	0.7175440167	0.6684648142	0.5977017985	0.5448765998	0.4977515762	0.4616993371	0.4317016627	0.4050569812	0.3723020625	0.3534780082	0.3327031595	0.3162118141	0.29497446	0.285188042	0.2709842156	0.2599279383	0.2465599801	0.2381248138	0.2272588758	0.2167960782	0.2082811374	0.2011658455	0.1902364231	0.1834550123	0.1748355129	0.1688445355	0.1622972649	0.1569994	0.1507694973	0.1433606172	0.1385225464	0.1338560001	0.1297924	0.1257775994	0.1216976236	0.1188167921	0.1200485535	0.1116660926	0.10653085	0.100760232	0.09589817385	0.09028209547	0.08608047124	0.08246803968	0.08135894819	0.08263098614	0.08434058638	0.08506469846	0.08298191895	0.08172637546	0.07981478806	0.07802701269	0.07651930487	0.07215819445	0.07010497431	0.06773162812	0.06564135514	0.06481522481	0.06603036307	0.06464071602	0.06228023834	0.05985316918	0.05786020373	0.05140617689	0.04583751361	0.04082303616	0.03388826279	0.02653741237	0.01801932814	0.008635939147	0.002798446724	-0.005161963778	-0.01279682904	-0.0186149625	-0.02673799629	-0.022374737	-0.007246659101	0.004308251257	0.01877004105	0.03513241348	0.04775926548	0.05430281347	0.0604520894	
1153773	2.430005741	2.547538609	2.661174198	2.767127496	2.875787733	2.978473078	3.06795134	3.145637459	3.201225509	3.257718948	3.305192663	3.333247289	3.346736483	3.385966419	3.386299766	3.391573688	3.376597858	3.35822344	3.338936387	3.321643731	3.306517777	3.269585556	3.243846478	3.220982799	3.210256871	3.191481272	3.187519817	3.181142697	3.203010278	3.232152682	3.240406443	3.270193563	3.304830324	3.329872433	3.366875358	3.42100239	3.692165838	3.669990956	3.630369617	3.577968208	3.540196739	3.487253229	3.417939818	3.364579477	3.315861388	3.264441077	3.240570458	3.203273455	3.193933804	3.185588138	3.183451057	3.143095365	3.186738372	3.180921376	3.174529794	3.169534416	3.195211173	3.200584696	3.204687897	3.272538038	3.275034767	3.27315896	3.297609603	3.274296951	3.269204855	3.236761001	3.183616523	3.066494262	2.941185132	2.797356185	2.647765396	2.451611125	2.286529132	1.981343278	1.740240278	1.553959389	1.361770488	1.185704733	1.0918865	0.9684821244	0.9227226468	0.8315782804	0.8504436446	0.7087320879	0.6787453274	0.5968691425	0.5547479427	0.4979650739	0.4616931069	0.4317812356	0.4077164319	0.3745806155	0.3534174179	0.3327696531	0.3114640386	0.300669665	0.2838757405	0.26979531	0.2588494268	0.247441418	0.2388317357	0.2262641804	0.2167927005	0.2081932671	0.1997237394	0.1913335477	0.1830585734	0.1753456818	0.1680996477	0.1631983074	0.1562872127	0.1500339085	0.1422916139	0.1381651939	0.1335196766	0.1286522248	0.1260715956	0.1220886292	0.1190277411	0.1200454384	0.111714747	0.1067655662	0.1013976767	0.09616642735	0.09023221743	0.08640677269	0.08246516327	0.08123965586	0.08270075039	0.08387817942	0.08448912237	0.08320706924	0.08153540209	0.07939674357	0.0781260892	0.07645366874	0.07259529047	0.07029205015	0.06817545049	0.06569839155	0.06527395352	0.06550445172	0.06495939518	0.06272395882	0.05984747603	0.05767824561	0.05147545176	0.04569432916	0.0406123123	0.03421591379	0.02647283295	0.01740727496	0.008575166229	0.003174974915	-0.004589110968	-0.01389358645	-0.01824319778	-0.02549627915	-0.02189181167	-0.008770342613	0.004961963144	0.02036330924	0.03540839732	0.04763198463	0.05385501749	0.06107837683	
1154022	2.489681552	2.563363296	2.608408339	2.651282026	2.707844532	2.751794204	2.800727255	2.847891622	2.880255049	2.927406554	2.977825594	3.023204286	3.06915008	3.153382926	3.208962018	3.282123533	3.339065514	3.399214158	3.46054823	3.51806443	3.578623062	3.604674125	3.639259414	3.663046927	3.688084644	3.688149705	3.690990569	3.677453027	3.680084796	3.676017506	3.642054534	3.617509972	3.590939258	3.549667582	3.51318844	3.490380211	3.370701194	3.412987126	3.44434318	3.465464248	3.502086813	3.521574907	3.522604119	3.533232475	3.542173545	3.536624014	3.550094388	3.533853298	3.535618044	3.523072384	3.508647206	3.436330349	3.442066949	3.385955304	3.322349769	3.254140343	3.21460602	3.151735776	3.086825098	3.088631286	3.029791689	2.973431983	2.948746702	2.890126793	2.859958111	2.808839341	2.754502104	2.658605016	2.559686078	2.451537146	2.345966817	2.203886983	2.100119848	1.861341767	1.694259577	1.579041586	1.459184242	1.353209634	1.325529548	1.259068889	1.262432729	1.208352273	1.256141362	0.737848625	0.6827645447	0.5901520964	0.5547479427	0.4973008014	0.4687520541	0.4348207851	0.4130302836	0.3792897714	0.3576038889	0.3363092817	0.3162862212	0.30083875	0.2839651571	0.2721656804	0.2579586602	0.2513419546	0.2372330146	0.2272560471	0.2188657589	0.2075882607	0.2017986918	0.1923536956	0.183452112	0.1755727672	0.1685071249	0.1622225087	0.1563571573	0.1515667908	0.1437352	0.1382936109	0.1333103282	0.1292207293	0.1254121351	0.1225968637	0.1188135338	0.119476288	0.1119097406	0.1062911547	0.1011677058	0.09599165183	0.09121928655	0.08661663077	0.08283161731	0.08180053342	0.08298100616	0.08403127481	0.0847202793	0.08406908244	0.08116137805	0.08014238622	0.07854046631	0.07649592253	0.071919722	0.07073602596	0.06792041544	0.06594021763	0.06538283164	0.06648116612	0.06479740267	0.06310677899	0.06013712107	0.05762537911	0.0518810558	0.04652991563	0.04081723558	0.03492408103	0.02606985238	0.01807011165	0.008683193448	0.004648974416	-0.005521693059	-0.01249289337	-0.01781446297	-0.02550272967	-0.02008285611	-0.006315784123	0.005874757103	0.01950728023	0.03443845953	0.04747817885	0.05429401712	0.06271403418	
1154272	2.745410694	2.852369285	2.966730967	3.050222447	3.131670322	3.190477672	3.232999536	3.264438217	3.268876312	3.272276198	3.274776678	3.259002468	3.232261262	3.244560828	3.22571566	3.215708345	3.197014873	3.180899602	3.175248842	3.177471549	3.184916435	3.175873348	3.184385924	3.198593771	3.226792005	3.245136873	3.284109741	3.316110542	3.376392599	3.440257918	3.479806201	3.532344447	3.583799195	3.617635726	3.657850878	3.704231791	3.417223917	3.379739649	3.334918031	3.282871407	3.252012527	3.213435281	3.163865422	3.137050386	3.119405378	3.104359491	3.118803671	3.123452544	3.156187752	3.189220379	3.226782222	3.223628615	3.301391489	3.323376209	3.338833107	3.350550598	3.388149044	3.395303364	3.394729336	3.450410934	3.431314067	3.40372541	3.394747579	3.334052901	3.286238269	3.211482711	3.11586846	2.960566732	2.799602135	2.625592942	2.450007645	2.234697845	2.055712407	1.745784988	1.506840558	1.328789172	1.152294671	0.996804775	0.9342082588	0.8461179422	0.8384311728	0.7912826391	0.8529084695	0.7232064051	0.654039107	0.5976759466	0.5498066203	0.4937700027	0.4724506212	0.4317812356	0.3997368184	0.3791865357	0.3533607571	0.3345743001	0.3146794729	0.3005850335	0.2839651571	0.2685174764	0.2588494268	0.2484169088	0.2387419529	0.2263530062	0.2173676316	0.2062079984	0.2003606314	0.1907432725	0.183452112	0.1752699507	0.1689883279	0.16086604	0.1565021284	0.1509026148	0.1431582886	0.1380367356	0.1335815974	0.1286672518	0.1263683866	0.1222026253	0.1189188806	0.1197849115	0.1117662126	0.106715279	0.1008390668	0.09616642735	0.09074035827	0.08582232972	0.08287535657	0.08144077712	0.08243035775	0.08453141788	0.08467978468	0.08331461457	0.08172240099	0.07947883177	0.07764968294	0.07674532021	0.07249121861	0.07010035533	0.0678760941	0.06598518456	0.06491883937	0.06649864422	0.06473209651	0.06299029132	0.05957432246	0.05721989795	0.05090002431	0.04614052648	0.03958785334	0.03378284932	0.02612841152	0.01757868097	0.008737195343	0.003744856665	-0.00521085652	-0.01351980707	-0.01783099505	-0.02674778673	-0.02052224755	-0.006315784123	0.004715336805	0.01950728023	0.03609397449	0.04747817885	0.05507230295	0.06089576993	
1154522	2.345184442	2.424743457	2.514066316	2.589953729	2.681208629	2.76471971	2.852283261	2.928010618	3.002348179	3.078285674	3.153422587	3.22388844	3.283266042	3.378183688	3.436259895	3.49732978	3.533341091	3.565594792	3.592927609	3.608812332	3.626681554	3.60694418	3.593888559	3.573239173	3.553426373	3.514734578	3.484958254	3.443356764	3.423708587	3.40912117	3.36901228	3.350410593	3.335053197	3.314203139	3.305339925	3.317761167	3.65733624	3.685251723	3.692476987	3.682867124	3.681401912	3.656489917	3.610389733	3.572144135	3.53089092	3.477286596	3.445019113	3.38857006	3.35519598	3.315082709	3.277757184	3.196624304	3.196506413	3.146194748	3.096386961	3.049944063	3.035082708	3.008435064	2.983154345	3.02582082	3.010001628	2.99671535	3.013306078	2.993992707	2.999794353	2.983859079	2.957906086	2.87968158	2.798496435	2.701384332	2.600756236	2.456230583	2.340877634	2.082778008	1.886542946	1.735061578	1.575924351	1.42456224	1.349073435	1.235289905	1.191133793	1.094372159	1.103208966	0.7291385218	0.6453398055	0.5976931817	0.5386629509	0.5021613518	0.4652863141	0.4286589357	0.4024020798	0.3769406997	0.3535332264	0.3328427284	0.3115472637	0.297866186	0.2826581669	0.2687040301	0.2578689558	0.2475345917	0.2355462533	0.2271693071	0.21745693	0.2074200523	0.1994198575	0.1910948649	0.1824330538	0.1740354705	0.1689170387	0.1610839284	0.1550145805	0.1496356928	0.1425380414	0.1381028717	0.1330411542	0.1293576481	0.1255375762	0.1220908413	0.1185470604	0.1195264444	0.1115216409	0.1056817861	0.1011698224	0.09616825748	0.09071325198	0.08586957576	0.08218816549	0.08124174062	0.0830660398	0.08399250082	0.08431275639	0.08331730407	0.08091211879	0.08018618226	0.07777712521	0.07635299055	0.07302260807	0.06985120302	0.06826753624	0.06538101296	0.06496812849	0.06539704448	0.06510790171	0.0623948189	0.05951033826	0.0570297841	0.05119923907	0.04581157976	0.03985459303	0.03347093239	0.02717246821	0.01684585745	0.007639135656	0.004132810399	-0.006449466526	-0.01373133695	-0.0197377506	-0.02674058612	-0.02198891373	-0.008295381459	0.004223369576	0.01760555466	0.03486214144	0.04733051073	0.05413025092	0.06090162636	
